,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample_freq,state,params_n_estimators
9,9,0.21100891659591484,2023-06-29 13:14:52.152840,2023-06-29 13:14:55.190173,0 days 00:00:03.037333,goss,0.5263941078087334,0.0448858283002462,161,8,19,12,2.8753284179625025,5.873483245974122e-08,3,COMPLETE,452
941,941,0.21157186872413755,2023-06-29 14:12:37.538623,2023-06-29 14:12:39.174315,0 days 00:00:01.635692,goss,0.395719260198379,0.0750017333520462,57,7,14,63,0.5486242402990703,2.4818077994813534e-08,5,COMPLETE,138
568,568,0.2115751674127846,2023-06-29 13:41:29.603083,2023-06-29 13:41:31.163671,0 days 00:00:01.560588,goss,0.33349734787337143,0.08050295020119369,49,5,10,10,3.694807595885967,0.0013383472259382338,3,COMPLETE,329
730,730,0.2117809096437207,2023-06-29 13:55:16.197947,2023-06-29 13:55:38.091137,0 days 00:00:21.893190,goss,0.5485557957522266,0.0017944954308058772,49,7,8,65,4.4448313934979174e-05,1.0938741907776271e-05,4,COMPLETE,3000
19,19,0.21201375203035597,2023-06-29 13:15:33.363892,2023-06-29 13:15:36.574527,0 days 00:00:03.210635,goss,0.6230420227498941,0.026734815754460906,71,9,43,37,2.2565106226407944e-05,1.9281281580902193e-07,3,COMPLETE,1002
17,17,0.21204932729870962,2023-06-29 13:15:30.205054,2023-06-29 13:15:31.575476,0 days 00:00:01.370422,goss,0.4668860723722651,0.09949284975420154,200,7,39,78,0.0014912444721373963,4.397321520494342e-06,2,COMPLETE,262
636,636,0.21239746621905892,2023-06-29 13:46:28.814970,2023-06-29 13:46:49.004496,0 days 00:00:20.189526,goss,0.502152909801403,0.0019749576350441495,36,5,7,25,0.08288561790931033,0.0039644819405684675,4,COMPLETE,2999
376,376,0.21245000942202152,2023-06-29 13:30:14.329638,2023-06-29 13:30:15.664141,0 days 00:00:01.334503,goss,0.49996827411384637,0.0622063031548862,32,5,27,68,9.625701697073998e-05,1.114927589720806e-06,3,COMPLETE,262
179,179,0.21257575994059064,2023-06-29 13:21:19.151400,2023-06-29 13:21:22.010668,0 days 00:00:02.859268,goss,0.46953086968695074,0.038695253874409835,65,5,36,27,5.722334307245037e-06,9.321602385670505e-08,5,COMPLETE,572
36,36,0.21260450100645661,2023-06-29 13:16:14.884366,2023-06-29 13:16:16.839610,0 days 00:00:01.955244,goss,0.5395144907536908,0.07419179019029469,208,8,31,92,3.5328645861045924e-08,1.1488184803531963e-06,3,COMPLETE,229
410,410,0.21261219977453416,2023-06-29 13:31:29.560151,2023-06-29 13:31:30.661949,0 days 00:00:01.101798,goss,0.48553410290881277,0.06302089408060452,50,6,31,66,1.5254868947141341e-05,3.787883790905744e-08,3,COMPLETE,328
860,860,0.21265790945403226,2023-06-29 14:06:11.176595,2023-06-29 14:06:15.682354,0 days 00:00:04.505759,goss,0.6321223089352388,0.02142584288651815,43,5,8,63,6.794127958203206,3.551138094901047e-08,4,COMPLETE,1392
754,754,0.2128715925315556,2023-06-29 13:58:05.225768,2023-06-29 13:58:18.963346,0 days 00:00:13.737578,goss,0.3258051153348941,0.002769729381398523,59,5,15,35,3.860664371037363e-06,4.638908100155527e-08,6,COMPLETE,2956
12,12,0.2131503471960483,2023-06-29 13:15:14.275594,2023-06-29 13:15:19.105724,0 days 00:00:04.830130,goss,0.5789474196320897,0.016866437532596264,94,6,32,80,0.0023726205050948654,2.4397362229513046e-08,2,COMPLETE,1047
865,865,0.21339238837965857,2023-06-29 14:06:43.032138,2023-06-29 14:06:57.528691,0 days 00:00:14.496553,goss,0.6542725167600201,0.002520932112708175,40,5,8,51,2.4594410533949373,5.6922913919986236e-08,3,COMPLETE,2998
917,917,0.21348912828565933,2023-06-29 14:11:28.172892,2023-06-29 14:11:29.488620,0 days 00:00:01.315728,goss,0.48149959341609094,0.08720334339023525,99,5,29,58,3.257414308401602e-05,1.0469733946213792e-08,5,COMPLETE,193
451,451,0.2138422080287823,2023-06-29 13:32:45.231685,2023-06-29 13:32:58.466766,0 days 00:00:13.235081,goss,0.38811394188294374,0.0019423040899692828,39,9,10,33,6.352186430914002e-06,5.320583906863748e-08,5,COMPLETE,2999
47,47,0.21400951300852372,2023-06-29 13:16:51.505332,2023-06-29 13:16:53.713942,0 days 00:00:02.208610,goss,0.5156949304778549,0.04378994669408775,126,9,35,96,9.7698979654284e-07,4.7237563942116646e-05,3,COMPLETE,475
909,909,0.2140887184704315,2023-06-29 14:10:42.921965,2023-06-29 14:10:44.618218,0 days 00:00:01.696253,goss,0.37879954619023254,0.07744858554127908,229,5,5,59,2.6552387992531796e-05,1.0775172892198785e-05,2,COMPLETE,98
585,585,0.21417452735454845,2023-06-29 13:42:52.448106,2023-06-29 13:42:53.888271,0 days 00:00:01.440165,goss,0.5999750143870539,0.07158003182070931,32,5,25,36,0.3384800803656655,0.00025274840718708625,5,COMPLETE,174
633,633,0.21433676195125612,2023-06-29 13:46:05.029635,2023-06-29 13:46:25.270315,0 days 00:00:20.240680,goss,0.32382262949074986,0.0026233420802347137,167,5,13,55,8.621395486297e-05,5.541523100951455e-06,3,COMPLETE,2927
930,930,0.2152554586872618,2023-06-29 14:12:00.523672,2023-06-29 14:12:02.669664,0 days 00:00:02.145992,goss,0.50035006346864,0.05410789420457961,159,6,40,53,0.014051165238024861,0.0001778577922784102,4,COMPLETE,467
748,748,0.2158018680331003,2023-06-29 13:57:25.781749,2023-06-29 13:57:38.629012,0 days 00:00:12.847263,goss,0.49438806528316187,0.002581986553511834,36,5,13,58,0.00021253352373837325,1.5540355318588956,5,COMPLETE,2996
416,416,0.21595039838053853,2023-06-29 13:31:40.759303,2023-06-29 13:31:42.613271,0 days 00:00:01.853968,goss,0.6611093106901768,0.03422401858339154,39,5,34,27,5.727354385941919e-06,1.4177871958611525e-08,6,COMPLETE,557
538,538,0.21633910757313085,2023-06-29 13:39:40.990565,2023-06-29 13:39:42.255440,0 days 00:00:01.264875,goss,0.5352424636203879,0.07887223347976609,58,5,29,58,6.126715320060321e-08,0.00010102758979559465,2,COMPLETE,195
257,257,0.21652893945586846,2023-06-29 13:24:40.082976,2023-06-29 13:24:42.831964,0 days 00:00:02.748988,goss,0.4954504608108748,0.03530320139915459,36,7,32,42,0.0026694343776186157,1.3602977616818595e-07,3,COMPLETE,530
768,768,0.2168691433188477,2023-06-29 13:59:08.506984,2023-06-29 13:59:09.993735,0 days 00:00:01.486751,goss,0.48215559954784765,0.06668478734256379,57,7,38,63,1.2791004870937053e-05,0.0004799156384728396,2,COMPLETE,315
28,28,0.21698174332431763,2023-06-29 13:15:54.921064,2023-06-29 13:15:57.346523,0 days 00:00:02.425459,goss,0.5554974143848275,0.03845590076577683,51,6,38,90,8.195059968439743e-06,0.0001250433188304095,6,COMPLETE,608
470,470,0.21724426786204565,2023-06-29 13:34:35.872994,2023-06-29 13:34:41.858364,0 days 00:00:05.985370,goss,0.5294955621505645,0.01040394359528103,58,5,37,38,0.01229401338827831,4.9675283045145474e-08,3,COMPLETE,1751
119,119,0.21916221764106392,2023-06-29 13:19:07.792116,2023-06-29 13:19:10.262690,0 days 00:00:02.470574,goss,0.48569922822066486,0.04159674191648091,78,5,43,50,1.0580203112767999e-05,3.371801723662054e-07,4,COMPLETE,601
361,361,0.2192024984024229,2023-06-29 13:29:49.316214,2023-06-29 13:29:51.174415,0 days 00:00:01.858201,goss,0.5122479371590235,0.03951655579980175,38,6,42,47,1.931858576858232e-05,1.3670470404090802e-06,4,COMPLETE,594
265,265,0.2193139058797527,2023-06-29 13:25:00.310345,2023-06-29 13:25:06.501901,0 days 00:00:06.191556,goss,0.5306482909109618,0.011783171428674992,32,6,40,56,0.011852057368307155,1.7953474185611697e-08,4,COMPLETE,1928
217,217,0.21955699763097455,2023-06-29 13:22:53.866299,2023-06-29 13:22:55.994832,0 days 00:00:02.128533,goss,0.6006364678113739,0.07053260995455755,32,5,9,39,6.796451348149846,1.503071103518239e-08,6,COMPLETE,837
97,97,0.21989276265916463,2023-06-29 13:18:26.108830,2023-06-29 13:18:27.782176,0 days 00:00:01.673346,goss,0.4736813810522508,0.07521795595638346,48,6,17,54,0.0003869077655443805,1.8545814312061036e-08,6,COMPLETE,152
831,831,0.2205388766334906,2023-06-29 14:03:53.450603,2023-06-29 14:04:06.201990,0 days 00:00:12.751387,goss,0.626625950552972,0.002174839247134669,50,6,15,57,0.8786899725617372,1.0386493970625367e-06,3,COMPLETE,3000
872,872,0.22117987986844778,2023-06-29 14:07:25.938416,2023-06-29 14:07:27.524173,0 days 00:00:01.585757,goss,0.6069239037757217,0.05835343346822737,54,7,35,22,2.2568547127222873e-05,6.811547149289703e-05,2,COMPLETE,401
552,552,0.22227831845205115,2023-06-29 13:40:41.505427,2023-06-29 13:40:50.169493,0 days 00:00:08.664066,goss,0.48952897591581884,0.01078009461322329,43,5,6,38,9.913665271920912,1.494039320201236e-05,3,COMPLETE,2795
39,39,0.2231916841909966,2023-06-29 13:16:25.994158,2023-06-29 13:16:28.940509,0 days 00:00:02.946351,goss,0.698820212838271,0.05739717062249085,144,8,46,71,1.865261599133029e-06,0.00017843325654999168,4,COMPLETE,447
915,915,0.22345066657809615,2023-06-29 14:11:15.273566,2023-06-29 14:11:23.640355,0 days 00:00:08.366789,goss,0.3348076797565509,0.011373612389252738,61,7,9,62,9.296291080272544,2.699475176345624e-06,4,COMPLETE,2635
320,320,0.22353652385535208,2023-06-29 13:27:46.188502,2023-06-29 13:27:48.435245,0 days 00:00:02.246743,goss,0.48153790916410516,0.05639551995961123,114,5,47,34,2.3235369754413835e-05,8.928542464251275e-08,3,COMPLETE,527
667,667,0.2237285516110189,2023-06-29 13:49:34.413627,2023-06-29 13:49:45.133291,0 days 00:00:10.719664,goss,0.3796267911483016,0.008291061376808918,40,5,9,30,9.753346029723483,1.916678395890983e-06,7,COMPLETE,2688
561,561,0.22400042125830102,2023-06-29 13:41:12.207376,2023-06-29 13:41:21.365985,0 days 00:00:09.158609,goss,0.5167713417143502,0.004962772038129179,59,5,34,62,1.4572829294034198e-06,9.44027446634918e-06,3,COMPLETE,3000
630,630,0.2248153986082822,2023-06-29 13:45:41.226119,2023-06-29 13:46:00.729660,0 days 00:00:19.503541,goss,0.4923508671934662,0.001706213769277086,51,9,12,52,6.088861075254399e-06,9.967597354592134e-08,5,COMPLETE,2999
971,971,0.22547393200972965,2023-06-29 14:16:25.831984,2023-06-29 14:16:28.909048,0 days 00:00:03.077064,goss,0.48730821317875656,0.04119037767456351,50,7,46,31,4.265872707528131e-05,9.162774641264971e-07,3,COMPLETE,776
445,445,0.22563217782259698,2023-06-29 13:32:30.618698,2023-06-29 13:32:32.768686,0 days 00:00:02.149988,goss,0.4717178615174411,0.0327986106520164,32,5,45,32,9.175238814022451e-06,2.2111310731680673e-08,3,COMPLETE,961
852,852,0.22663832956194288,2023-06-29 14:05:22.361422,2023-06-29 14:05:43.713735,0 days 00:00:21.352313,goss,0.5742081099908354,0.0015949260563707015,47,5,7,63,2.7288730237482096e-05,7.881487787518054e-08,4,COMPLETE,2999
729,729,0.22822276266165537,2023-06-29 13:54:50.584939,2023-06-29 13:55:16.196374,0 days 00:00:25.611435,goss,0.5158333929430005,0.0015694075526897918,180,5,5,56,0.007710933147759356,6.332187289505682e-07,3,COMPLETE,3000
744,744,0.2287290090824628,2023-06-29 13:56:51.740499,2023-06-29 13:57:16.817938,0 days 00:00:25.077439,goss,0.48286681036557433,0.0013891143804924027,40,6,5,37,1.0131920832330785e-07,1.0094829835611708e-08,5,COMPLETE,3000
897,897,0.22995435953138826,2023-06-29 14:09:40.033178,2023-06-29 14:10:01.176589,0 days 00:00:21.143411,goss,0.4723523410471468,0.0015335369801980218,56,7,9,58,0.00022936700066553034,7.890901748099504e-07,4,COMPLETE,3000
644,644,0.23157722736093983,2023-06-29 13:47:37.012379,2023-06-29 13:47:40.171984,0 days 00:00:03.159605,goss,0.3465532744077787,0.030545311578999937,56,5,45,60,3.9492402418455355e-08,4.0638848891541824e-08,3,COMPLETE,922
749,749,0.23161198260700816,2023-06-29 13:57:38.629929,2023-06-29 13:57:55.962676,0 days 00:00:17.332747,goss,0.47826137461944995,0.0016298367937562295,42,5,10,32,1.460083204859328e-07,0.012605086098841227,3,COMPLETE,3000
783,783,0.24006898854645442,2023-06-29 14:00:39.507541,2023-06-29 14:00:59.678647,0 days 00:00:20.171106,goss,0.4290792079061974,0.0014160466745736613,32,5,7,63,1.1837105964100864e-05,1.7029339134518472e-08,6,COMPLETE,3000
955,955,0.24080165019601948,2023-06-29 14:13:43.747219,2023-06-29 14:13:58.580841,0 days 00:00:14.833622,goss,0.5977441150688737,0.0019419729142806162,36,6,10,50,0.00016962723532285505,3.5429089457560585,3,COMPLETE,3000
875,875,0.24247245520917574,2023-06-29 14:07:49.835303,2023-06-29 14:08:09.715131,0 days 00:00:19.879828,goss,0.48910635372749867,0.0013357715916234728,49,6,9,96,1.5190291597257973e-06,1.0035888896342052e-06,5,COMPLETE,3000
473,473,0.24286096950436484,2023-06-29 13:34:50.171529,2023-06-29 13:35:12.259585,0 days 00:00:22.088056,goss,0.5670825202033958,0.001303265526279651,63,5,6,30,5.683169388222854e-05,5.447369310089257e-07,3,COMPLETE,3000
494,494,0.24450244168671892,2023-06-29 13:36:55.482514,2023-06-29 13:36:57.275304,0 days 00:00:01.792790,goss,0.4729090006570437,0.08113784262270876,40,5,49,53,0.0022911899609256896,1.834711960128451e-08,3,COMPLETE,469
549,549,0.24617432938234618,2023-06-29 13:40:18.868312,2023-06-29 13:40:36.402268,0 days 00:00:17.533956,goss,0.4506491227792183,0.0013462041247907263,46,5,8,53,0.00017561017112812858,0.00027825632296151186,5,COMPLETE,2999
716,716,0.24661011575894498,2023-06-29 13:53:13.531022,2023-06-29 13:53:48.059706,0 days 00:00:34.528684,goss,0.46190593355569676,0.001495834121968233,89,5,13,38,6.31153377598446e-05,0.03915015006221686,4,COMPLETE,2999
135,135,0.24811232858376614,2023-06-29 13:19:44.093568,2023-06-29 13:19:47.577883,0 days 00:00:03.484315,goss,0.48224223030547786,0.03564838107123248,50,6,49,55,5.941187385040129e-05,3.6787190330810794e-08,5,COMPLETE,1038
878,878,0.24959145003457872,2023-06-29 14:08:14.341690,2023-06-29 14:08:26.887644,0 days 00:00:12.545954,goss,0.47840327418861256,0.0018223826982197333,58,5,19,52,7.000992496890502e-06,6.590402046733478e-08,4,COMPLETE,3000
953,953,0.249970476102239,2023-06-29 14:13:39.245206,2023-06-29 14:13:41.186309,0 days 00:00:01.941103,goss,0.5109319274379438,0.07964301173241603,44,5,51,63,5.46094132762803e-05,6.774949177703625e-08,4,COMPLETE,511
543,543,0.25444877477335753,2023-06-29 13:39:57.996148,2023-06-29 13:40:08.218018,0 days 00:00:10.221870,goss,0.5137482185160016,0.0035701751309301327,49,5,40,67,4.0217378152098744e-05,0.0010518025466124768,4,COMPLETE,2999
4,4,0.2550168207529927,2023-06-29 13:14:27.161968,2023-06-29 13:14:38.467361,0 days 00:00:11.305393,goss,0.43499703755122987,0.0033310172562776843,91,6,35,54,1.0991934889541415,0.10214282561807103,4,COMPLETE,3000
956,956,0.2561910795526071,2023-06-29 14:13:58.581785,2023-06-29 14:14:15.584178,0 days 00:00:17.002393,goss,0.3405176628811817,0.0014692324672213057,52,5,13,34,2.9481975658327754e-05,1.8031779676439476e-07,5,COMPLETE,3000
598,598,0.26171441528030337,2023-06-29 13:43:45.047076,2023-06-29 13:44:00.658841,0 days 00:00:15.611765,goss,0.5026523314155256,0.0012084907360889055,48,5,8,39,0.7819601345131324,1.2701625768269428e-05,3,COMPLETE,3000
691,691,0.2637473807597092,2023-06-29 13:51:14.290276,2023-06-29 13:51:39.022695,0 days 00:00:24.732419,goss,0.49051524295114485,0.0011158680915056497,251,6,8,38,0.0011077791969665198,5.516180504411709e-05,5,COMPLETE,3000
870,870,0.2662560441484508,2023-06-29 14:07:06.870055,2023-06-29 14:07:24.449614,0 days 00:00:17.579559,goss,0.4983402406627162,0.0010816079913813113,35,5,7,62,0.0028263342876826527,6.428967242836796e-06,1,COMPLETE,3000
487,487,0.26734682526726994,2023-06-29 13:36:10.946373,2023-06-29 13:36:30.996580,0 days 00:00:20.050207,goss,0.5202803365305304,0.0010494446457665336,84,5,5,45,0.009599103175482734,0.0009385944737991243,4,COMPLETE,3000
367,367,0.2673885387975714,2023-06-29 13:29:59.606829,2023-06-29 13:30:01.465690,0 days 00:00:01.858861,goss,0.5490626445422127,0.05012093137817831,61,5,51,42,0.016517662126361254,4.358021610470195e-06,4,COMPLETE,821
520,520,0.2689597132958471,2023-06-29 13:38:49.377206,2023-06-29 13:38:51.578748,0 days 00:00:02.201542,goss,0.4440704959291785,0.06038208132294013,78,7,53,55,0.002887928780772673,4.336337941930632e-05,3,COMPLETE,716
295,295,0.27039218941788806,2023-06-29 13:26:16.681851,2023-06-29 13:26:33.488275,0 days 00:00:16.806424,goss,0.4750824958311386,0.0011418309255691466,39,5,11,40,0.002330054898916981,1.6045558006182422e-08,5,COMPLETE,3000
942,942,0.27537543321804303,2023-06-29 14:12:39.175356,2023-06-29 14:12:57.287934,0 days 00:00:18.112578,goss,0.43530730649236005,0.0010477513382037811,67,5,9,47,0.0038789201315740087,5.154222384541827e-08,4,COMPLETE,3000
70,70,0.2769827905129202,2023-06-29 13:17:34.778673,2023-06-29 13:17:37.042647,0 days 00:00:02.263974,goss,0.5415827394691938,0.054871504709436435,62,6,56,64,0.00010411113269221828,4.0487560112117937e-08,6,COMPLETE,589
803,803,0.28029286146394217,2023-06-29 14:02:05.989643,2023-06-29 14:02:21.189737,0 days 00:00:15.200094,goss,0.34443703747927334,0.001274101191057405,45,5,10,64,0.007014612224957818,1.6949846189764044,2,COMPLETE,3000
658,658,0.28315334109396856,2023-06-29 13:48:30.468606,2023-06-29 13:48:45.503209,0 days 00:00:15.034603,goss,0.5169607921991768,0.0010645627540838876,37,5,13,43,0.013611630478142366,2.1200879293447572e-07,3,COMPLETE,3000
873,873,0.2855995563870932,2023-06-29 14:07:27.525135,2023-06-29 14:07:41.240821,0 days 00:00:13.715686,goss,0.5207465592181914,0.0011959789543683837,46,5,17,29,8.723209331820515e-08,0.00012764195469795498,5,COMPLETE,3000
10,10,0.29046251849677707,2023-06-29 13:14:55.190893,2023-06-29 13:15:09.419727,0 days 00:00:14.228834,goss,0.40205982229821546,0.0014775918896964616,32,5,9,127,7.647084297906049e-05,7.0653015329028195,1,COMPLETE,3000
237,237,0.3030190657402966,2023-06-29 13:23:41.069188,2023-06-29 13:23:43.679750,0 days 00:00:02.610562,goss,0.5879785984087889,0.04173434704782828,36,6,54,27,0.022238322556430955,3.206894160555533e-07,3,COMPLETE,871
694,694,0.30644187869404743,2023-06-29 13:51:51.182235,2023-06-29 13:52:05.624996,0 days 00:00:14.442761,goss,0.45384382299527004,0.0010303885882941408,36,5,17,57,0.0006823285872704593,0.01184110233038685,3,COMPLETE,3000
40,40,0.30672582450122365,2023-06-29 13:16:28.941378,2023-06-29 13:16:31.318242,0 days 00:00:02.376864,goss,0.6483002133662679,0.04542974216392442,162,9,59,42,1.4537961396858016e-07,0.001527056280754276,3,COMPLETE,633
693,693,0.3140278599588572,2023-06-29 13:51:41.091946,2023-06-29 13:51:51.181384,0 days 00:00:10.089438,goss,0.5383598219718324,0.002063740455229202,44,5,42,31,0.020008104658603185,1.1886673932480622e-05,3,COMPLETE,3000
165,165,0.315767330287157,2023-06-29 13:20:50.104256,2023-06-29 13:20:52.258914,0 days 00:00:02.154658,goss,0.48457875623000213,0.07086532056146856,55,5,64,38,1.7038894719252844e-05,1.4314770303784542e-08,2,COMPLETE,431
856,856,0.3203896559548456,2023-06-29 14:06:03.023916,2023-06-29 14:06:05.565274,0 days 00:00:02.541358,goss,0.48027463630983247,0.03655229803511247,43,6,59,57,0.013061773797260012,4.3384357716659615e-05,3,COMPLETE,920
587,587,0.32602075319190155,2023-06-29 13:43:06.726660,2023-06-29 13:43:08.796534,0 days 00:00:02.069874,goss,0.5022835691662699,0.06160436520355226,102,5,68,59,0.0017219382185138636,4.959915811291726e-06,3,COMPLETE,541
75,75,0.3268465876104526,2023-06-29 13:17:43.667269,2023-06-29 13:17:46.010409,0 days 00:00:02.343140,goss,0.5618008559953933,0.06644305295977873,47,6,66,49,0.0004928234646678674,7.653112584383294e-08,7,COMPLETE,494
29,29,0.3354534143496934,2023-06-29 13:15:57.347257,2023-06-29 13:16:00.258758,0 days 00:00:02.911501,goss,0.6569268989168482,0.022302627454803055,108,9,52,118,1.7492191638983034e-08,0.0005027974468831771,5,COMPLETE,45
746,746,0.34331914892809723,2023-06-29 13:57:18.513056,2023-06-29 13:57:22.103628,0 days 00:00:03.590572,goss,0.5098033565339334,0.014339108703940076,62,5,49,55,0.08793557092666313,0.000150770957573398,3,COMPLETE,1178
375,375,0.34616866466321033,2023-06-29 13:30:12.942055,2023-06-29 13:30:14.328786,0 days 00:00:01.386731,goss,0.5803925940973869,0.07697415339006783,53,5,70,35,0.008096178399610644,2.0782706262267315e-07,4,COMPLETE,309
7,7,0.347375552208789,2023-06-29 13:14:44.760329,2023-06-29 13:14:50.948905,0 days 00:00:06.188576,goss,0.6802489911110248,0.004174332221156138,136,8,48,82,2.2093378705388096e-06,2.783493846393305e-05,5,COMPLETE,314
