,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,state,params_n_estimators
954,954,0.18566176295719172,2023-07-06 19:20:44.560761,2023-07-06 19:20:45.848073,0 days 00:00:01.287312,goss,0.6837771342905947,0.06138665739510812,46,9,14,35,0.0011735191893683236,0.06807998307057876,,3,COMPLETE,130
913,913,0.18566326306027608,2023-07-06 19:17:26.354897,2023-07-06 19:17:27.922918,0 days 00:00:01.568021,goss,0.5197506670955359,0.041515763844372014,74,10,13,36,3.532949137770322e-08,2.3098313646644123e-08,,1,COMPLETE,181
215,215,0.1857144444507936,2023-07-06 18:37:45.043802,2023-07-06 18:37:47.541031,0 days 00:00:02.497229,gbdt,0.5871169241156091,0.020311974862735196,32,4,7,56,1.974327522546477e-05,3.1234766237709595e-06,0.6703128873180343,2,COMPLETE,462
800,800,0.18574844456182033,2023-07-06 19:06:20.399512,2023-07-06 19:06:22.472816,0 days 00:00:02.073304,goss,0.5232142648692558,0.0299975682804075,54,6,11,42,1.6220944753537516e-08,0.00027244556478428305,,3,COMPLETE,259
665,665,0.18581019890978356,2023-07-06 18:56:34.237812,2023-07-06 18:56:35.415889,0 days 00:00:01.178077,goss,0.5171100346358438,0.08031208301038009,65,4,10,37,0.2305089701250854,0.009498603537112973,,1,COMPLETE,134
847,847,0.185904242887259,2023-07-06 19:12:28.569896,2023-07-06 19:12:30.790904,0 days 00:00:02.221008,goss,0.40907421459970955,0.029354629220470725,57,4,8,38,0.0026562710623801752,0.10011438207783192,,1,COMPLETE,273
706,706,0.18601896133543566,2023-07-06 18:58:14.128821,2023-07-06 18:58:15.734651,0 days 00:00:01.605830,goss,0.5419210563002216,0.05106965973201614,51,4,5,46,0.10775531640189788,0.002595871671322548,,1,COMPLETE,179
633,633,0.18604166894165108,2023-07-06 18:55:46.035738,2023-07-06 18:55:47.722364,0 days 00:00:01.686626,goss,0.5365248389225474,0.04951565256606952,69,4,6,45,0.1290998520312303,0.016164931744163072,,1,COMPLETE,187
809,809,0.186047642342543,2023-07-06 19:07:19.159151,2023-07-06 19:07:27.033121,0 days 00:00:07.873970,goss,0.5293285783230304,0.006216651240358299,61,7,7,25,1.996188040947501e-07,3.8648990830150476e-08,,1,COMPLETE,1163
691,691,0.1860707785410336,2023-07-06 18:57:11.433013,2023-07-06 18:57:12.937912,0 days 00:00:01.504899,goss,0.5371746273203423,0.05605989842328629,65,4,9,47,0.06440608709032679,0.0045657413497433635,,1,COMPLETE,229
967,967,0.18614616062051625,2023-07-06 19:21:45.140926,2023-07-06 19:21:46.145533,0 days 00:00:01.004607,goss,0.46954563827764095,0.07903367926082182,49,9,14,45,8.778962133005125e-08,0.0009839615743696321,,3,COMPLETE,143
134,134,0.1862009933864895,2023-07-06 18:34:14.504914,2023-07-06 18:34:17.206872,0 days 00:00:02.701958,gbdt,0.5881348371399981,0.014367411588637387,32,4,45,66,2.323835812259483e-06,2.3332585384054891e-07,0.6747756909158787,2,COMPLETE,839
300,300,0.18625559376444967,2023-07-06 18:41:05.768764,2023-07-06 18:41:07.881547,0 days 00:00:02.112783,gbdt,0.5821073474490053,0.020710420732536657,32,4,44,64,0.00021860876608687925,7.152894942973661e-06,0.6352801310915335,2,COMPLETE,624
622,622,0.18627309926490804,2023-07-06 18:55:29.881954,2023-07-06 18:55:31.439497,0 days 00:00:01.557543,goss,0.5499684353963478,0.05596187201161999,57,4,9,43,0.3309206057757351,0.00545946355966431,,1,COMPLETE,199
241,241,0.18628808344751557,2023-07-06 18:39:00.658606,2023-07-06 18:39:03.309807,0 days 00:00:02.651201,gbdt,0.5908633515266568,0.01730934386946756,32,4,43,52,1.2308710170598579e-05,4.971635677716434e-06,0.6835451394841726,2,COMPLETE,769
694,694,0.18632779622510331,2023-07-06 18:57:25.994825,2023-07-06 18:57:28.007904,0 days 00:00:02.013079,goss,0.52713030299938,0.03342306516913578,57,4,15,50,0.16581250650085808,0.05686132717815181,,1,COMPLETE,302
742,742,0.18633660128974566,2023-07-06 18:59:44.501498,2023-07-06 18:59:45.588879,0 days 00:00:01.087381,goss,0.4830770667817597,0.10227558227024872,72,4,7,42,0.8826932096553178,8.659481030976276e-05,,1,COMPLETE,139
888,888,0.18649459595321327,2023-07-06 19:15:11.235770,2023-07-06 19:15:13.177726,0 days 00:00:01.941956,goss,0.37060595532092805,0.04750744427185925,71,4,10,41,0.006661283744028131,0.3860587015817271,,3,COMPLETE,279
673,673,0.1865236902904737,2023-07-06 18:56:46.138561,2023-07-06 18:56:47.449812,0 days 00:00:01.311251,goss,0.5126475574355677,0.06312203264989119,66,4,6,37,0.052477896992398625,0.006839024407530885,,1,COMPLETE,124
615,615,0.18665805807998442,2023-07-06 18:55:17.231132,2023-07-06 18:55:19.132165,0 days 00:00:01.901033,goss,0.5436257209880155,0.03375727417708985,58,4,10,47,0.341557711404326,0.00625514465473401,,1,COMPLETE,307
720,720,0.18670432714804058,2023-07-06 18:58:55.616368,2023-07-06 18:58:57.421034,0 days 00:00:01.804666,goss,0.5597510298261312,0.04474545732225863,88,4,5,46,0.17048064189068504,0.01133324380974784,,1,COMPLETE,186
920,920,0.1867226955284556,2023-07-06 19:18:14.377206,2023-07-06 19:18:16.246429,0 days 00:00:01.869223,goss,0.651235015426233,0.03472473477961697,75,10,11,40,0.5198608833751626,3.335616439052742e-08,,1,COMPLETE,212
692,692,0.18677376227960885,2023-07-06 18:57:12.938821,2023-07-06 18:57:14.622756,0 days 00:00:01.683935,goss,0.5175906339745069,0.04218216535548443,75,5,11,38,0.28607637916607237,0.007657529710639609,,1,COMPLETE,293
729,729,0.18677487458589614,2023-07-06 18:59:19.805153,2023-07-06 18:59:21.638130,0 days 00:00:01.832977,goss,0.31683204672133625,0.048562837521542536,64,4,12,50,0.05043905299163543,0.035849307184975414,,1,COMPLETE,301
743,743,0.18679733257381131,2023-07-06 18:59:45.589709,2023-07-06 18:59:46.600688,0 days 00:00:01.010979,goss,0.5198438983298073,0.06635545182998999,59,4,10,48,0.1990552307745289,5.4172766370183326e-05,,1,COMPLETE,173
815,815,0.18683379289198082,2023-07-06 19:08:01.143200,2023-07-06 19:08:02.354077,0 days 00:00:01.210877,goss,0.5313605510150162,0.07155955566984352,63,5,7,44,0.3095900737360719,2.089097781255346e-08,,1,COMPLETE,146
985,985,0.18683391352107614,2023-07-06 19:23:15.042476,2023-07-06 19:23:17.501253,0 days 00:00:02.458777,goss,0.44075680297534364,0.023541218589040524,43,9,9,50,0.005068496694962845,0.0015532072199315125,,3,COMPLETE,350
224,224,0.18684496330284361,2023-07-06 18:38:06.966236,2023-07-06 18:38:09.637245,0 days 00:00:02.671009,gbdt,0.5963736125545809,0.014268099397498594,32,4,47,57,1.193820528586411e-05,2.9669931868157565e-06,0.6917391273459864,2,COMPLETE,815
727,727,0.18686001294654436,2023-07-06 18:59:16.535153,2023-07-06 18:59:18.327058,0 days 00:00:01.791905,goss,0.5514021515107393,0.03770990682756645,69,4,9,42,0.08234748359316965,0.07484973730279308,,1,COMPLETE,324
870,870,0.18689224295957851,2023-07-06 19:14:01.207617,2023-07-06 19:14:03.191060,0 days 00:00:01.983443,goss,0.5019839756743477,0.044275581783037345,83,8,9,42,0.019296546058073353,0.06580088753644175,,1,COMPLETE,204
243,243,0.18690046775857883,2023-07-06 18:39:05.685981,2023-07-06 18:39:08.213633,0 days 00:00:02.527652,gbdt,0.5901600357033151,0.01617138527720371,32,4,46,60,2.0372210110491066e-05,4.851569378960118e-06,0.6846864954989067,2,COMPLETE,769
632,632,0.18692380819902973,2023-07-06 18:55:44.839381,2023-07-06 18:55:46.034724,0 days 00:00:01.195343,goss,0.5564002525325199,0.06531074939374695,65,4,6,36,0.08914175327041025,0.034286579157554564,,1,COMPLETE,144
