,number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_max_depth,params_min_data_in_leaf,params_num_leaves,state
859,859,0.2572564981608984,2023-06-13 23:15:47.552429,2023-06-13 23:15:48.507854,0 days 00:00:00.955425,0.6321006330448647,7,0.6341461934372277,0.0008197278276923316,2.729079363597216,0.1080050907821854,36,4,34,81,COMPLETE
372,372,0.257268150219729,2023-06-13 22:50:36.981802,2023-06-13 22:50:40.827305,0 days 00:00:03.845503,0.6367890869057402,7,0.5449052182427206,0.0040917015702846855,9.976840227558293,0.01835851380141217,36,4,29,114,COMPLETE
503,503,0.25738762524497694,2023-06-13 22:55:18.764729,2023-06-13 22:55:20.658189,0 days 00:00:01.893460,0.6413844713682709,7,0.4825710351479075,0.00294415042418556,0.11371588667463484,0.022643498829373467,36,4,26,100,COMPLETE
830,830,0.25738917802332895,2023-06-13 23:14:05.826236,2023-06-13 23:14:06.663310,0 days 00:00:00.837074,0.6441948239729479,7,0.6354038959964042,2.804516375472015e-05,9.984650423703616,0.22946300432816577,32,4,35,125,COMPLETE
636,636,0.2574241556342369,2023-06-13 23:02:48.943395,2023-06-13 23:02:49.895236,0 days 00:00:00.951841,0.4904954030406964,7,0.5320950836802725,7.138859950586638e-06,0.43656652899651066,0.07628503167007178,32,4,40,96,COMPLETE
509,509,0.2574429239345008,2023-06-13 22:55:29.274812,2023-06-13 22:55:30.568699,0 days 00:00:01.293887,0.6181700760216974,7,0.4554683936214073,0.004404751976043463,0.005362603706766441,0.045818974918437026,45,4,27,108,COMPLETE
123,123,0.2574816099923879,2023-06-13 22:44:15.473464,2023-06-13 22:44:16.831806,0 days 00:00:01.358342,0.6369840439291978,7,0.5169582735200912,0.0037423180864452356,0.4318452760474136,0.039766529789919056,44,4,57,10,COMPLETE
233,233,0.2575086160613286,2023-06-13 22:46:36.349179,2023-06-13 22:46:37.615595,0 days 00:00:01.266416,0.657047859822802,7,0.5254107034672906,0.004419956214079655,6.281531007401221,0.07071456775929383,37,4,22,107,COMPLETE
400,400,0.2575264662837359,2023-06-13 22:51:46.600657,2023-06-13 22:51:49.283777,0 days 00:00:02.683120,0.6314596429300591,7,0.43337991149336086,0.009154374937573966,9.941172793793077,0.03373351793608672,39,4,12,120,COMPLETE
956,956,0.2575266325295708,2023-06-13 23:21:47.979475,2023-06-13 23:21:49.020052,0 days 00:00:01.040577,0.6325845391471349,7,0.3280797605918595,0.0019005627016813128,0.00027918531487918457,0.07441083160083439,40,5,33,114,COMPLETE
35,35,0.2575648452499427,2023-06-13 22:42:08.329184,2023-06-13 22:42:09.972622,0 days 00:00:01.643438,0.6381327434067716,6,0.49283794284704463,8.966451493835259e-06,2.8204684983199506,0.03605983181762848,112,8,53,47,COMPLETE
847,847,0.25759557854744747,2023-06-13 23:15:08.028671,2023-06-13 23:15:12.604118,0 days 00:00:04.575447,0.6470160744339474,7,0.4797959801837867,1.6712095793152587e-07,0.0029845375126874925,0.0070635237469184745,32,4,34,105,COMPLETE
157,157,0.25761566092741245,2023-06-13 22:45:01.226547,2023-06-13 22:45:02.400850,0 days 00:00:01.174303,0.6900038204004931,7,0.5884515774111104,0.0007285574513607321,3.063030657373006,0.06775972027344249,43,4,40,104,COMPLETE
144,144,0.2576622240699976,2023-06-13 22:44:46.117130,2023-06-13 22:44:47.469283,0 days 00:00:01.352153,0.6533019835030482,7,0.5169879395577325,0.0012810043731139214,3.917449814268855,0.05510849274924714,61,4,49,12,COMPLETE
758,758,0.25768214719692684,2023-06-13 23:10:11.746386,2023-06-13 23:10:13.004468,0 days 00:00:01.258082,0.6598329860722754,7,0.5242220835244591,0.0036182857266391253,0.6183914932550606,0.0531671648280716,36,4,32,105,COMPLETE
257,257,0.25772085610944495,2023-06-13 22:47:13.747540,2023-06-13 22:47:14.915809,0 days 00:00:01.168269,0.640598695920215,7,0.5327638583402614,0.0036601562202772217,3.829293604519294,0.09437591792596273,39,4,16,123,COMPLETE
141,141,0.25773836301230335,2023-06-13 22:44:41.904291,2023-06-13 22:44:43.305960,0 days 00:00:01.401669,0.6325258719331419,7,0.5630957477221626,0.0022160926526436494,0.48205755618107066,0.03600689620655697,40,4,54,8,COMPLETE
468,468,0.25776298041225665,2023-06-13 22:54:07.052240,2023-06-13 22:54:08.124262,0 days 00:00:01.072022,0.6401306623146414,7,0.6543694778116698,0.00931408950126897,0.0037801823230849373,0.061645422322919675,32,4,30,107,COMPLETE
397,397,0.2578133434972044,2023-06-13 22:51:41.344840,2023-06-13 22:51:44.531849,0 days 00:00:03.187009,0.6727413401405805,7,0.5758545588293822,0.000590770532992712,6.8657000563877855,0.020544524358182985,36,4,24,117,COMPLETE
153,153,0.25782862156160063,2023-06-13 22:44:56.496176,2023-06-13 22:44:57.444980,0 days 00:00:00.948804,0.6947902181749364,7,0.536417866017199,9.890809105138587e-05,2.5185818111110394,0.08841616037596449,38,4,41,93,COMPLETE
550,550,0.25787216296133625,2023-06-13 22:57:47.941532,2023-06-13 22:57:48.908666,0 days 00:00:00.967134,0.5126810944064522,7,0.5424502907313924,0.0034475307315776573,9.8816127794419,0.15909162634666382,42,4,29,102,COMPLETE
90,90,0.2578825617699005,2023-06-13 22:43:32.975994,2023-06-13 22:43:33.985986,0 days 00:00:01.009992,0.6334165631008629,3,0.5241663988680023,7.331691970796633e-05,1.510746814880818,0.10620028749778458,101,5,26,55,COMPLETE
945,945,0.25788600888774643,2023-06-13 23:20:59.496591,2023-06-13 23:21:01.333864,0 days 00:00:01.837273,0.695646229968949,4,0.5480014779827883,8.489017812281248e-06,6.79662257876871,0.05370331666717436,60,4,31,112,COMPLETE
63,63,0.257926350716853,2023-06-13 22:42:55.219201,2023-06-13 22:42:56.466447,0 days 00:00:01.247246,0.6708970349903719,4,0.5265253531898137,0.0001082387248670467,2.507487279511211,0.06595774786428445,128,7,41,13,COMPLETE
186,186,0.25797222986182305,2023-06-13 22:45:31.279684,2023-06-13 22:45:32.239753,0 days 00:00:00.960069,0.692453769443144,2,0.5581047237376198,7.501372833861915e-05,4.991589502537169,0.1116985692212835,57,8,42,94,COMPLETE
359,359,0.2579943013454917,2023-06-13 22:50:22.759299,2023-06-13 22:50:23.689276,0 days 00:00:00.929977,0.6216350737364645,7,0.6355400298445836,0.0036384841119201424,7.1667684064766,0.1710804430968626,49,4,33,107,COMPLETE
114,114,0.25804778674716766,2023-06-13 22:44:02.283534,2023-06-13 22:44:03.596196,0 days 00:00:01.312662,0.6468123778334007,7,0.5059500327857909,0.0006449111632355696,2.492590264870926,0.04534198912460245,76,4,55,127,COMPLETE
775,775,0.2580578818085912,2023-06-13 23:11:09.214490,2023-06-13 23:11:10.264772,0 days 00:00:01.050282,0.6550353376813525,7,0.5440333972748821,3.963295124989039,2.92019847603611e-08,0.08892718489817525,32,4,36,117,COMPLETE
56,56,0.25806942207051714,2023-06-13 22:42:44.379498,2023-06-13 22:42:46.517344,0 days 00:00:02.137846,0.6660163618088119,6,0.6245734994033966,0.00018420398494634554,4.413739355518682,0.02856971372178336,120,9,58,9,COMPLETE
119,119,0.258070778445308,2023-06-13 22:44:09.702829,2023-06-13 22:44:11.246033,0 days 00:00:01.543204,0.6077342940797393,7,0.5257335424134726,0.0008608605561056023,0.3206796291881928,0.0317606179549381,33,4,59,10,COMPLETE
495,495,0.2581037182937835,2023-06-13 22:54:50.514967,2023-06-13 22:54:52.095948,0 days 00:00:01.580981,0.5346665247296417,7,0.4205548496197678,0.0010713892064651126,5.335679800224058,0.053712104624251196,42,9,35,114,COMPLETE
781,781,0.258111583879903,2023-06-13 23:11:18.124141,2023-06-13 23:11:19.660322,0 days 00:00:01.536181,0.5315786845146018,7,0.3651450692319781,1.3053515428120681e-05,6.987671258233272,0.05257239658029845,45,4,33,99,COMPLETE
331,331,0.25812014296418756,2023-06-13 22:49:15.311007,2023-06-13 22:49:16.345707,0 days 00:00:01.034700,0.6479762739741971,7,0.522712137334491,0.02054690933025887,1.518751522508565,0.08234314855871869,32,4,27,108,COMPLETE
762,762,0.2581371771222725,2023-06-13 23:10:17.185977,2023-06-13 23:10:25.847897,0 days 00:00:08.661920,0.6344032402023996,1,0.5393993544843404,0.023799126428540405,3.2390580516166643,0.004850274135204015,36,7,35,124,COMPLETE
380,380,0.25818433576697175,2023-06-13 22:50:50.434465,2023-06-13 22:50:52.257189,0 days 00:00:01.822724,0.6046906317404308,7,0.5329242317449114,0.0008601315750994405,9.931352440188839,0.07495455580466572,134,4,24,106,COMPLETE
304,304,0.2582157443928464,2023-06-13 22:48:25.931224,2023-06-13 22:48:27.401565,0 days 00:00:01.470341,0.6583685228160885,7,0.5011935552927367,0.003860556999539816,5.567712930312496,0.06317455209777599,41,4,30,110,COMPLETE
334,334,0.25821582434547297,2023-06-13 22:49:20.648205,2023-06-13 22:49:30.403608,0 days 00:00:09.755403,0.6580208192420168,7,0.5543629242845202,0.001958688074935302,2.7154475039161636,0.004141070129394644,32,4,32,115,COMPLETE
402,402,0.2582451200769737,2023-06-13 22:51:50.624563,2023-06-13 22:51:52.878802,0 days 00:00:02.254239,0.6543567943518047,7,0.5188134213573886,1.2094804162638209e-05,1.359888289241664,0.022155700077743937,36,4,37,112,COMPLETE
426,426,0.2582525734784172,2023-06-13 22:52:26.805504,2023-06-13 22:52:33.159589,0 days 00:00:06.354085,0.6366854638690862,7,0.6214384178235861,0.001256562972301824,4.463357825592444,0.008082230030899773,39,4,31,115,COMPLETE
724,724,0.2582669776728899,2023-06-13 23:08:13.057411,2023-06-13 23:08:14.175795,0 days 00:00:01.118384,0.699010583636793,7,0.5109563120443776,0.00014926048295376245,5.147203948771866,0.11103475528029892,32,4,23,106,COMPLETE
82,82,0.2582670050709427,2023-06-13 22:43:24.003394,2023-06-13 22:43:25.034113,0 days 00:00:01.030719,0.6616770222617344,7,0.5009789169745947,0.0002977061821124783,2.6917052034600983,0.08148555145175977,61,6,47,6,COMPLETE
646,646,0.2582762720533594,2023-06-13 23:03:27.050345,2023-06-13 23:03:28.206887,0 days 00:00:01.156542,0.4999819215181123,7,0.5521337623960583,1.063372603169379e-06,5.815265873972371,0.08585780572589756,73,4,37,29,COMPLETE
46,46,0.25832992983437825,2023-06-13 22:42:29.301849,2023-06-13 22:42:31.222973,0 days 00:00:01.921124,0.6806438838146537,7,0.6152620291617659,2.8523484899799343e-06,0.863737266522426,0.026324200802659316,77,10,37,28,COMPLETE
816,816,0.25834321541336336,2023-06-13 23:13:14.505298,2023-06-13 23:13:15.736972,0 days 00:00:01.231674,0.579635852534792,7,0.6948272350505484,3.5764766886798726e-07,2.994078170149106,0.08063219430538293,36,4,28,107,COMPLETE
370,370,0.2583843656721298,2023-06-13 22:50:34.465310,2023-06-13 22:50:35.242295,0 days 00:00:00.776985,0.622364340510128,7,0.5072352236344801,0.002966266563154603,3.217937474451846,0.26497405115500244,32,4,38,110,COMPLETE
877,877,0.2583906626921249,2023-06-13 23:16:39.356176,2023-06-13 23:16:40.816163,0 days 00:00:01.459987,0.5238223473319,7,0.5240162308694775,1.403713182179192e-05,0.03868438193840949,0.06504699440600618,32,4,24,100,COMPLETE
487,487,0.2584023390474658,2023-06-13 22:54:38.349480,2023-06-13 22:54:41.778956,0 days 00:00:03.429476,0.5952414718981522,6,0.45092724448717214,0.0016692100776941944,1.7788771521846674,0.014469025139420062,46,8,34,102,COMPLETE
158,158,0.25843303517273075,2023-06-13 22:45:02.401528,2023-06-13 22:45:03.411449,0 days 00:00:01.009921,0.6772101948768566,7,0.5793083636554754,0.000975761467109882,1.872273794309496,0.08898017730552403,46,4,47,103,COMPLETE
848,848,0.2584362834314568,2023-06-13 23:15:12.605319,2023-06-13 23:15:13.766105,0 days 00:00:01.160786,0.6249218868896604,7,0.4983890483428226,0.0006601432089666575,0.018126743181109746,0.055480290654098104,39,4,33,101,COMPLETE
677,677,0.25845847063791144,2023-06-13 23:05:10.225508,2023-06-13 23:05:15.205874,0 days 00:00:04.980366,0.6515927967232293,7,0.3731820329745906,0.008083545149040704,6.78480250484077,0.010517760401610631,36,4,34,116,COMPLETE
502,502,0.2585058491168392,2023-06-13 22:55:17.820901,2023-06-13 22:55:18.763784,0 days 00:00:00.942883,0.5893569432579833,7,0.4278886136967313,2.8726721486382496e-07,0.877743410091903,0.1008036630342688,39,4,32,120,COMPLETE
72,72,0.25852013863895823,2023-06-13 22:43:08.312583,2023-06-13 22:43:10.036757,0 days 00:00:01.724174,0.6550695125920365,5,0.5499456066316424,0.00012466584579068146,5.143531208828965,0.04041271281261538,135,5,52,19,COMPLETE
381,381,0.2585210438868788,2023-06-13 22:50:52.258094,2023-06-13 22:50:53.697707,0 days 00:00:01.439613,0.4561026753471574,7,0.522582490435286,0.001766609023867664,2.745347081861205,0.051962501273249286,53,4,26,115,COMPLETE
620,620,0.25852634037361144,2023-06-13 23:02:03.433481,2023-06-13 23:02:05.008157,0 days 00:00:01.574676,0.6648771134524555,7,0.527754331968733,0.013162402381973077,9.84436271066556,0.05790852488386594,125,4,36,122,COMPLETE
497,497,0.2586070637217593,2023-06-13 22:54:53.309105,2023-06-13 22:54:57.288361,0 days 00:00:03.979256,0.5756759448341873,7,0.4317111550530837,0.004136696518215987,6.979427406478708,0.012880542712127801,32,4,26,122,COMPLETE
826,826,0.2586288397515938,2023-06-13 23:13:57.987668,2023-06-13 23:14:02.600464,0 days 00:00:04.612796,0.6082285257573105,7,0.4028686873103748,1.3094551047782178e-05,6.89983525882849,0.012021952795528867,46,4,33,111,COMPLETE
44,44,0.25864706848836205,2023-06-13 22:42:26.921131,2023-06-13 22:42:28.579087,0 days 00:00:01.657956,0.6661696440202532,6,0.5961180716931809,3.496938104950356e-05,2.5748701463264005,0.03649196962863708,61,10,44,19,COMPLETE
94,94,0.25865440088701835,2023-06-13 22:43:37.803804,2023-06-13 22:43:39.109070,0 days 00:00:01.305266,0.6829279428533804,5,0.5213190150480123,0.0003437944431902155,0.8698647313963348,0.05341607241399948,75,4,23,6,COMPLETE
104,104,0.25866759658650984,2023-06-13 22:43:50.465720,2023-06-13 22:43:51.691025,0 days 00:00:01.225305,0.6950799275568034,4,0.49626743459778977,1.0031927692916533e-05,3.2523045450888977,0.09901693984953988,55,4,8,14,COMPLETE
130,130,0.2586824177513954,2023-06-13 22:44:24.904580,2023-06-13 22:44:27.339571,0 days 00:00:02.434991,0.6999992545489182,7,0.532025742712259,0.007648416410083823,1.4684722275763331,0.018394241907696587,57,4,48,13,COMPLETE
26,26,0.25872922175256086,2023-06-13 22:41:50.691587,2023-06-13 22:41:52.359017,0 days 00:00:01.667430,0.6598261819741083,6,0.5619249998686764,0.00026585946901405266,9.902165972777375,0.05109258445299901,107,9,46,15,COMPLETE
865,865,0.25876685195687243,2023-06-13 23:16:13.477653,2023-06-13 23:16:18.291931,0 days 00:00:04.814278,0.6121543898957347,7,0.49541517998003826,2.843596436355853e-08,5.182520952140121,0.009951664612466176,36,4,29,113,COMPLETE
131,131,0.2587777770588796,2023-06-13 22:44:27.340592,2023-06-13 22:44:29.182684,0 days 00:00:01.842092,0.6384581505501197,7,0.5215807549062866,0.0051457942731477965,0.14676012165721514,0.023065877739429155,46,4,52,6,COMPLETE
149,149,0.2587796800173111,2023-06-13 22:44:52.483401,2023-06-13 22:44:53.319784,0 days 00:00:00.836383,0.6858605784358681,7,0.5681484180725502,0.0004787149912745962,1.7677192519289746,0.13292177278566455,50,5,43,84,COMPLETE
670,670,0.25880164916524395,2023-06-13 23:04:29.829771,2023-06-13 23:04:30.819195,0 days 00:00:00.989424,0.6946324549763656,7,0.5301134388758951,0.003443242498783875,0.0575521551996127,0.07865620589858816,32,5,38,115,COMPLETE
102,102,0.258817017639844,2023-06-13 22:43:48.098943,2023-06-13 22:43:49.441404,0 days 00:00:01.342461,0.6722279520161079,5,0.5970419624276921,9.029492902056119e-05,6.278453169696358,0.05991332464561995,68,4,45,11,COMPLETE
53,53,0.2588183701088579,2023-06-13 22:42:40.113756,2023-06-13 22:42:41.952437,0 days 00:00:01.838681,0.6403865642860066,7,0.6107580990495652,0.002226396939731598,4.707121372267718,0.03191010846885425,87,9,50,81,COMPLETE
415,415,0.2588258411771108,2023-06-13 22:52:10.072565,2023-06-13 22:52:11.193952,0 days 00:00:01.121387,0.559041976355093,7,0.5309690636398399,2.170844196167832e-05,0.11230693606244768,0.07663038843472139,32,4,29,115,COMPLETE
394,394,0.2588424719572124,2023-06-13 22:51:26.238648,2023-06-13 22:51:28.550376,0 days 00:00:02.311728,0.6586867707569342,7,0.5237748443173009,0.001451928791226075,9.990630103818074,0.04476588875200143,40,4,26,108,COMPLETE
247,247,0.25886999618875517,2023-06-13 22:47:02.526909,2023-06-13 22:47:03.854846,0 days 00:00:01.327937,0.6577583523645977,7,0.4923230346042323,0.00228447502460732,3.2402499146679182,0.05107913838847796,36,4,29,119,COMPLETE
6,6,0.2589557583836863,2023-06-13 22:41:03.677658,2023-06-13 22:41:04.535442,0 days 00:00:00.857784,0.5286230802704768,4,0.6126804829719605,0.002880183222012982,0.8513838717688323,0.11500799800943501,135,4,40,43,COMPLETE
549,549,0.2589722025806623,2023-06-13 22:57:45.483932,2023-06-13 22:57:47.940527,0 days 00:00:02.456595,0.6575853649157337,7,0.30710958288433865,0.06215312974564441,4.784525897494936,0.02822586076035797,36,4,25,107,COMPLETE
175,175,0.25905364004436715,2023-06-13 22:45:19.237926,2023-06-13 22:45:20.146441,0 days 00:00:00.908515,0.6837597018088325,7,0.5502984346958362,0.00027838386467870515,1.1113792742427573,0.08298610525666833,69,4,50,92,COMPLETE
700,700,0.2590547764496176,2023-06-13 23:06:45.031002,2023-06-13 23:06:46.286861,0 days 00:00:01.255859,0.5136947143621449,4,0.5290309361396568,0.0007492270337799633,0.735953393718449,0.047294489949256564,36,4,35,115,COMPLETE
486,486,0.25912084336142577,2023-06-13 22:54:37.240788,2023-06-13 22:54:38.348643,0 days 00:00:01.107855,0.5692258544151443,7,0.43662254390566574,0.0008116964404270749,0.2638692911499549,0.06565621123063281,49,8,30,107,COMPLETE
942,942,0.25917615449835674,2023-06-13 23:20:53.420422,2023-06-13 23:20:55.720161,0 days 00:00:02.299739,0.4745295656777604,7,0.5631561588695337,1.5298630554548096,2.231525616747583,0.026731202883167354,55,4,26,116,COMPLETE
97,97,0.2591870789963807,2023-06-13 22:43:41.973863,2023-06-13 22:43:43.445630,0 days 00:00:01.471767,0.6584049939656891,4,0.5533477537691608,0.0001663979989013957,2.971331685226422,0.049263295650119505,65,4,13,8,COMPLETE
312,312,0.2592346121922754,2023-06-13 22:48:43.890576,2023-06-13 22:48:45.056143,0 days 00:00:01.165567,0.6646890297471083,7,0.5048528896228035,0.002318023649297298,2.93688162238345,0.07966625381532237,36,4,28,125,COMPLETE
384,384,0.259262672247941,2023-06-13 22:50:58.081912,2023-06-13 22:50:59.249631,0 days 00:00:01.167719,0.6527267667087505,7,0.5490083057216093,0.00048496912371930257,5.692001244079456e-05,0.06060973470038774,32,4,28,114,COMPLETE
314,314,0.2594137020587428,2023-06-13 22:48:46.374724,2023-06-13 22:48:47.405130,0 days 00:00:01.030406,0.6086981030973484,7,0.5300495288541732,0.013457852381393449,4.908617656010241,0.16447870783248542,39,4,33,122,COMPLETE
185,185,0.25947290191965705,2023-06-13 22:45:30.337187,2023-06-13 22:45:31.278929,0 days 00:00:00.941742,0.6831429138500159,6,0.5328887229305953,0.0012304223919160297,6.908550583545437,0.15284553714332216,64,4,39,98,COMPLETE
911,911,0.2595256213436503,2023-06-13 23:18:53.978072,2023-06-13 23:18:54.909650,0 days 00:00:00.931578,0.4623595631026733,7,0.5227599763402173,0.01682410259800783,5.23826330609579,0.2063602024833343,36,5,29,119,COMPLETE
361,361,0.2595397745070623,2023-06-13 22:50:24.492663,2023-06-13 22:50:25.610397,0 days 00:00:01.117734,0.628002481207511,7,0.5512173756847604,0.006294350151829584,9.968576813594927,0.17661479740848915,36,4,9,115,COMPLETE
39,39,0.2595403856510355,2023-06-13 22:42:14.799215,2023-06-13 22:42:19.109030,0 days 00:00:04.309815,0.5986314124392615,7,0.5454823926011956,1.3156299116705528e-05,1.7813479269219623,0.008232372424909633,32,10,42,116,COMPLETE
531,531,0.2595639892672984,2023-06-13 22:56:51.165367,2023-06-13 22:56:56.516287,0 days 00:00:05.350920,0.5289184241655015,7,0.5150040774494654,0.0029663038071580197,2.200071705938275,0.006906453519025741,32,9,34,118,COMPLETE
