,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,state
591,591,0.2115526596372422,2023-06-22 20:16:55.633825,2023-06-22 20:16:57.520696,0 days 00:00:01.886871,goss,0.691615213204111,0.08562061939458664,36,4,9,80,1.0273200745970675e-05,1.8512875421763053e-05,,3,COMPLETE
438,438,0.21161338684911285,2023-06-22 20:04:35.532322,2023-06-22 20:04:36.981024,0 days 00:00:01.448702,goss,0.4803216667008968,0.16173332907933963,37,4,10,81,1.2083488572312684e-07,0.0001766026535403626,,1,COMPLETE
913,913,0.21178468891325025,2023-06-22 20:54:52.521187,2023-06-22 20:55:06.466659,0 days 00:00:13.945472,goss,0.6348308470905838,0.004537590942795792,58,8,18,97,1.9347818307940244e-06,0.0012665384041108834,,1,COMPLETE
719,719,0.2118497368493518,2023-06-22 20:31:43.506176,2023-06-22 20:31:45.855012,0 days 00:00:02.348836,goss,0.518204485764116,0.07511119457590117,73,9,13,97,0.9365844468397977,1.9255303644695593e-08,,2,COMPLETE
977,977,0.2119296974773246,2023-06-22 21:03:52.636551,2023-06-22 21:03:59.199551,0 days 00:00:06.563000,goss,0.6791376374222846,0.016616677502012688,37,4,16,88,2.5766229418680444,7.099558837850714e-06,,2,COMPLETE
319,319,0.21195136831332445,2023-06-22 19:55:01.239261,2023-06-22 19:55:03.728049,0 days 00:00:02.488788,goss,0.6877350131479516,0.06150325782003033,81,9,14,77,4.3843472678403316e-07,2.2102414614317616e-05,,2,COMPLETE
736,736,0.21203967632410076,2023-06-22 20:32:57.550096,2023-06-22 20:32:59.638647,0 days 00:00:02.088551,goss,0.6087882304923984,0.1360442248479766,47,4,17,90,1.2797221629438763e-06,1.3096049621794885,,5,COMPLETE
950,950,0.21206435156293274,2023-06-22 21:01:09.066737,2023-06-22 21:01:11.441447,0 days 00:00:02.374710,goss,0.6007784448853439,0.06441908334163156,89,10,10,102,0.47501729388277913,1.4235646193907249e-07,,2,COMPLETE
572,572,0.21209410751631644,2023-06-22 20:14:18.849427,2023-06-22 20:14:21.983068,0 days 00:00:03.133641,goss,0.45649575146394195,0.03432762922315514,36,4,27,68,2.331103117578138e-05,1.300831482932139e-07,,1,COMPLETE
602,602,0.21215655645339543,2023-06-22 20:17:55.361815,2023-06-22 20:17:58.168628,0 days 00:00:02.806813,goss,0.47722023000261626,0.05797259008876255,38,9,11,72,0.001600253628401555,0.009148091543488397,,2,COMPLETE
184,184,0.21215753756944605,2023-06-22 19:48:00.812382,2023-06-22 19:48:02.456271,0 days 00:00:01.643889,goss,0.5026575211319205,0.10655520851995232,45,4,14,43,9.557879956257636e-07,4.124468675108351e-08,,2,COMPLETE
455,455,0.21218034617439052,2023-06-22 20:05:22.022728,2023-06-22 20:05:23.617995,0 days 00:00:01.595267,goss,0.4530940420984664,0.13113049564015464,36,4,13,80,1.0427532821340716e-08,0.0003073718347981802,,1,COMPLETE
59,59,0.21226183696470607,2023-06-22 19:41:28.171417,2023-06-22 19:41:32.677219,0 days 00:00:04.505802,goss,0.6793928654857948,0.024444077713819658,47,8,10,57,0.018888046744267806,1.3578985465017025e-06,,5,COMPLETE
946,946,0.21232981886988622,2023-06-22 21:00:14.813356,2023-06-22 21:00:23.349450,0 days 00:00:08.536094,goss,0.36172095443606966,0.010346891173661391,47,4,13,48,0.8504099001631538,1.4564789705194599e-08,,2,COMPLETE
401,401,0.21240902824763963,2023-06-22 20:01:53.391243,2023-06-22 20:01:55.789922,0 days 00:00:02.398679,goss,0.6443160754535285,0.09296492132300804,36,9,18,69,0.0013842781724271171,9.527648324691707e-08,,2,COMPLETE
974,974,0.21246689450894557,2023-06-22 21:03:25.752431,2023-06-22 21:03:27.202224,0 days 00:00:01.449793,goss,0.634711392461704,0.1883752925748132,41,5,17,85,0.001042259842282495,0.03561440629141562,,1,COMPLETE
354,354,0.21257097340183467,2023-06-22 19:57:50.051515,2023-06-22 19:57:52.141997,0 days 00:00:02.090482,goss,0.47672686661521646,0.08206257286340064,37,9,11,55,1.4844386377390958e-06,5.1644804924830465e-05,,2,COMPLETE
478,478,0.21262955532271793,2023-06-22 20:06:39.106994,2023-06-22 20:06:40.594850,0 days 00:00:01.487856,goss,0.46811907404451225,0.1147534632275422,36,4,8,78,4.199249467117348e-08,0.0002437877906150535,,1,COMPLETE
453,453,0.212637029338215,2023-06-22 20:05:18.706860,2023-06-22 20:05:20.068003,0 days 00:00:01.361143,goss,0.46492184920005974,0.22490900608938033,45,4,11,86,1.7264228320248008e-08,0.0026127703980191844,,1,COMPLETE
886,886,0.21265152818490798,2023-06-22 20:50:57.109803,2023-06-22 20:50:58.357880,0 days 00:00:01.248077,goss,0.5800692094031109,0.2471131931170852,49,4,18,91,2.8579260704449516e-05,4.3061799394401785e-07,,1,COMPLETE
28,28,0.21273036893744643,2023-06-22 19:39:33.658394,2023-06-22 19:39:37.261448,0 days 00:00:03.603054,goss,0.6988455396156007,0.026899777540838374,91,6,29,76,0.00022138532287194933,0.0015047521163172141,,3,COMPLETE
392,392,0.21275398808858545,2023-06-22 20:01:18.420851,2023-06-22 20:01:28.837953,0 days 00:00:10.417102,goss,0.6745798211386138,0.012312841571302136,106,9,11,71,2.3064402437641286e-07,2.3508400269428127e-07,,1,COMPLETE
788,788,0.2128632949982531,2023-06-22 20:38:41.891574,2023-06-22 20:38:44.219599,0 days 00:00:02.328025,goss,0.635689551139067,0.10893394900640294,36,4,24,101,2.607785151488196e-08,0.008577204298201939,,1,COMPLETE
805,805,0.21290670752139512,2023-06-22 20:41:29.936026,2023-06-22 20:41:31.398676,0 days 00:00:01.462650,goss,0.5265590213321643,0.2576641485287444,46,4,16,97,0.5724865531302168,7.889688502496091e-05,,1,COMPLETE
993,993,0.21291514674372175,2023-06-22 21:05:13.635388,2023-06-22 21:05:15.139791,0 days 00:00:01.504403,goss,0.5771345646007112,0.20154569897606656,54,6,18,85,1.26071449777485e-07,0.0008193961507092472,,1,COMPLETE
546,546,0.21291958928236934,2023-06-22 20:12:11.592870,2023-06-22 20:12:24.089498,0 days 00:00:12.496628,goss,0.46324810283666495,0.005697424949282114,40,6,12,37,0.002362367617357799,1.442243692926351e-05,,1,COMPLETE
52,52,0.21297338470121668,2023-06-22 19:41:06.407726,2023-06-22 19:41:08.781708,0 days 00:00:02.373982,goss,0.5996594125926633,0.21172322756378087,154,5,13,119,0.0005586249553576964,6.184062358426917e-06,,4,COMPLETE
246,246,0.21300251568592432,2023-06-22 19:51:16.610980,2023-06-22 19:51:30.655209,0 days 00:00:14.044229,goss,0.4808471063171387,0.0043564380334974095,75,9,19,69,1.0891592581784943e-06,0.0005403537417528466,,2,COMPLETE
927,927,0.2130106345578174,2023-06-22 20:57:36.695534,2023-06-22 20:57:38.578348,0 days 00:00:01.882814,goss,0.5460296992723055,0.10149303486665137,47,4,12,71,8.033549543024794e-08,5.9529397766422866e-05,,7,COMPLETE
459,459,0.213015065800651,2023-06-22 20:05:41.886189,2023-06-22 20:05:43.302911,0 days 00:00:01.416722,goss,0.4317317162410824,0.18322804767310588,46,4,8,78,2.417602801574442e-08,0.0002354034272938482,,1,COMPLETE
586,586,0.21301813523830598,2023-06-22 20:16:13.615863,2023-06-22 20:16:28.975184,0 days 00:00:15.359321,goss,0.48586296537240853,0.0037225059906627993,32,5,14,84,2.790401554098901e-07,0.00016786334099206046,,2,COMPLETE
443,443,0.21302439882900684,2023-06-22 20:04:44.203260,2023-06-22 20:04:45.997939,0 days 00:00:01.794679,goss,0.45831758778289633,0.09324011498850178,46,4,7,76,5.377456622944711e-08,0.0004332537295282608,,1,COMPLETE
386,386,0.21303909894549874,2023-06-22 20:00:45.648023,2023-06-22 20:00:47.463507,0 days 00:00:01.815484,goss,0.5602673807246155,0.17380747887977183,45,9,18,62,0.002029433584850577,5.080635684151308e-07,,2,COMPLETE
338,338,0.21307263584730113,2023-06-22 19:56:35.252666,2023-06-22 19:56:42.267762,0 days 00:00:07.015096,goss,0.6018503242903464,0.013256225599780689,36,9,11,76,7.620658484571359e-06,5.51679406453062e-08,,2,COMPLETE
62,62,0.21310127160678077,2023-06-22 19:41:37.944431,2023-06-22 19:41:40.798999,0 days 00:00:02.854568,goss,0.597739630675564,0.04568660524278249,76,6,38,64,5.32935229043883e-06,2.732507970491362e-06,,6,COMPLETE
593,593,0.21322233668651938,2023-06-22 20:17:18.140802,2023-06-22 20:17:19.661011,0 days 00:00:01.520209,goss,0.6474711087371263,0.16649892870146818,39,4,11,85,0.21016824045064753,0.0055537527661655125,,1,COMPLETE
575,575,0.21328232669251995,2023-06-22 20:14:56.986206,2023-06-22 20:15:08.347807,0 days 00:00:11.361601,goss,0.49975953324387207,0.005315417054084452,40,4,20,64,0.060310466887974784,0.005508897265233339,,1,COMPLETE
65,65,0.21328764624154423,2023-06-22 19:41:49.060807,2023-06-22 19:41:54.247110,0 days 00:00:05.186303,goss,0.6256322121097302,0.018512260671225005,108,10,21,44,0.00011834805747460239,6.948691174218151e-07,,5,COMPLETE
44,44,0.21329060164791208,2023-06-22 19:40:41.960041,2023-06-22 19:40:48.106159,0 days 00:00:06.146118,goss,0.5629628782258782,0.02083287939595604,140,6,24,124,0.00024001515638115507,4.148230854176442e-07,,4,COMPLETE
84,84,0.2134032161929187,2023-06-22 19:42:59.751090,2023-06-22 19:43:02.659457,0 days 00:00:02.908367,goss,0.5342807417234625,0.07214393510239403,44,7,7,122,0.0015646881255107921,4.7927403725121635e-08,,1,COMPLETE
55,55,0.2134069144661851,2023-06-22 19:41:16.347542,2023-06-22 19:41:19.039611,0 days 00:00:02.692069,goss,0.5826834100467944,0.05304104364188405,85,5,23,93,0.0009504996053904954,3.6799727560718485e-06,,5,COMPLETE
481,481,0.21342386760036286,2023-06-22 20:06:45.105343,2023-06-22 20:06:57.942740,0 days 00:00:12.837397,goss,0.6057190272307471,0.005346862374309529,36,5,13,74,1.4687590028358205e-08,0.00014593841127632726,,1,COMPLETE
642,642,0.2134795202579215,2023-06-22 20:22:48.864052,2023-06-22 20:22:59.186966,0 days 00:00:10.322914,goss,0.42637744058940175,0.007949967584882093,177,6,14,78,0.04198773229073679,0.003444207352221642,,2,COMPLETE
902,902,0.2136647571062241,2023-06-22 20:52:34.580087,2023-06-22 20:52:36.141072,0 days 00:00:01.560985,goss,0.6132141568617698,0.17832378755993755,254,5,10,92,1.4603811366573778e-08,1.0027522452157376e-08,,1,COMPLETE
520,520,0.2136943699149372,2023-06-22 20:09:24.707910,2023-06-22 20:09:36.801195,0 days 00:00:12.093285,goss,0.37574365951977257,0.004582505092219424,37,4,18,97,0.005245317183216634,1.5801831328450327e-08,,1,COMPLETE
626,626,0.21371735822346627,2023-06-22 20:20:44.549142,2023-06-22 20:20:46.362600,0 days 00:00:01.813458,goss,0.5774986872207276,0.14429698951823558,56,4,9,71,1.001663329985886e-08,0.014092203460228592,,1,COMPLETE
502,502,0.2138052640143429,2023-06-22 20:08:08.120393,2023-06-22 20:08:21.557370,0 days 00:00:13.436977,goss,0.4825159237550283,0.003769669299537073,37,4,17,77,0.0007216097019513197,0.4151435348775029,,1,COMPLETE
646,646,0.2138163253108621,2023-06-22 20:23:11.428717,2023-06-22 20:23:22.079551,0 days 00:00:10.650834,goss,0.487412504799609,0.006266295557423342,80,9,22,80,2.1231138567962767e-08,2.8339883027158458e-06,,1,COMPLETE
16,16,0.21394626606525352,2023-06-22 19:38:49.270215,2023-06-22 19:39:02.273420,0 days 00:00:13.003205,goss,0.5775677881359456,0.00526834712773091,102,5,19,29,3.402004282704945e-05,1.315702760688884e-06,,5,COMPLETE
295,295,0.2140906126197759,2023-06-22 19:54:04.504013,2023-06-22 19:54:06.019946,0 days 00:00:01.515933,goss,0.6388520533574029,0.24459448621652,71,9,19,77,7.719646770452118e-06,7.24653311157537e-05,,2,COMPLETE
185,185,0.21412246659826767,2023-06-22 19:48:02.457006,2023-06-22 19:48:03.904349,0 days 00:00:01.447343,goss,0.504310566150858,0.13657933079149484,39,4,12,53,2.0707873386544576e-07,1.0058270397423306e-08,,2,COMPLETE
315,315,0.21435851894322305,2023-06-22 19:54:48.269856,2023-06-22 19:54:50.212663,0 days 00:00:01.942807,goss,0.5943777167776809,0.10611902292581174,79,10,13,68,9.121404989580406e-07,1.4509390259103856e-05,,2,COMPLETE
554,554,0.21451971922626956,2023-06-22 20:13:01.803746,2023-06-22 20:13:05.749763,0 days 00:00:03.946017,goss,0.47976887212171065,0.02805245255187917,132,4,17,72,1.825150924156812,5.406335503252027e-06,,1,COMPLETE
436,436,0.2146188328458391,2023-06-22 20:04:31.670635,2023-06-22 20:04:33.600828,0 days 00:00:01.930193,goss,0.47118231624221113,0.10147720255514725,38,4,11,79,1.8647082904210147e-08,0.00023790909029187816,,1,COMPLETE
691,691,0.2148058720953978,2023-06-22 20:28:38.315309,2023-06-22 20:28:41.948304,0 days 00:00:03.632995,goss,0.6133337535197093,0.0489884929257973,46,10,7,68,2.2381607561640028e-07,2.0756650755094668e-07,,1,COMPLETE
738,738,0.21481033618768647,2023-06-22 20:33:00.772100,2023-06-22 20:33:03.383273,0 days 00:00:02.611173,goss,0.591245605714197,0.05351376680333811,59,5,15,75,1.3965367520482062,5.071931944274297e-06,,2,COMPLETE
475,475,0.21485573960078502,2023-06-22 20:06:32.659604,2023-06-22 20:06:34.406999,0 days 00:00:01.747395,goss,0.5936685190460044,0.13026041428116283,185,4,5,79,1.058907237412328e-08,0.000257649890387151,,1,COMPLETE
376,376,0.21497020972961373,2023-06-22 20:00:00.911233,2023-06-22 20:00:03.200357,0 days 00:00:02.289124,goss,0.306466979878284,0.12198364528782278,75,9,12,76,1.2410747720486879e-05,1.4389003211119399e-08,,2,COMPLETE
351,351,0.21500000146790382,2023-06-22 19:57:43.980703,2023-06-22 19:57:46.417881,0 days 00:00:02.437178,goss,0.49146492265002845,0.07056815556286482,45,8,42,52,5.339991925850824e-05,2.3767733148952627e-05,,2,COMPLETE
664,664,0.215090979269757,2023-06-22 20:25:42.390621,2023-06-22 20:25:45.033587,0 days 00:00:02.642966,goss,0.5075983913121825,0.07586769777711504,66,9,7,73,0.016798302468246415,0.04992061271920828,,1,COMPLETE
865,865,0.21509366856750473,2023-06-22 20:48:55.920819,2023-06-22 20:49:10.862079,0 days 00:00:14.941260,goss,0.5592935350683655,0.005498994682989876,35,5,5,85,2.451207978272901e-07,2.7995737317394576e-07,,1,COMPLETE
140,140,0.2151144245140607,2023-06-22 19:45:28.314382,2023-06-22 19:45:30.075008,0 days 00:00:01.760626,goss,0.5672375950711052,0.11598226935612622,103,9,23,92,1.5676302144741288e-05,6.396853076798657e-08,,2,COMPLETE
732,732,0.21562936570050695,2023-06-22 20:32:47.243097,2023-06-22 20:32:49.057344,0 days 00:00:01.814247,goss,0.5468021882458782,0.08486460187173869,36,4,16,10,6.302646771708756e-08,0.016130478653112228,,1,COMPLETE
11,11,0.2157547141705286,2023-06-22 19:37:42.053702,2023-06-22 19:37:51.816650,0 days 00:00:09.762948,goss,0.5148082114275093,0.016978720842292412,170,4,36,47,1.6448562688285864e-08,2.8446769714244443e-07,,3,COMPLETE
89,89,0.2158677203407846,2023-06-22 19:43:12.217058,2023-06-22 19:43:13.886286,0 days 00:00:01.669228,gbdt,0.5453233492976729,0.132376767325483,78,9,30,102,0.00021299764416857697,3.689628719679411e-08,0.6308743053937179,2,COMPLETE
66,66,0.21591560108040758,2023-06-22 19:41:54.247984,2023-06-22 19:41:57.763996,0 days 00:00:03.516012,goss,0.5438445702375121,0.05705623328702865,82,9,8,69,0.0005693039599285175,1.908335602046527e-07,,5,COMPLETE
318,318,0.21595288556212944,2023-06-22 19:54:57.158314,2023-06-22 19:55:01.238461,0 days 00:00:04.080147,goss,0.645820508666249,0.027315341946237342,71,9,36,83,5.282195003204314e-05,2.5488403385246446e-08,,2,COMPLETE
194,194,0.2160246363006037,2023-06-22 19:48:18.864627,2023-06-22 19:48:20.418974,0 days 00:00:01.554347,goss,0.5256693409894058,0.10420721133722181,37,4,7,54,3.811625925856586e-07,0.0002081382261535891,,2,COMPLETE
973,973,0.21607150766177644,2023-06-22 21:03:24.012206,2023-06-22 21:03:25.751456,0 days 00:00:01.739250,goss,0.671495873116695,0.11194660884786882,36,8,17,91,1.0719520457861887e-07,1.5687790003412554e-06,,2,COMPLETE
35,35,0.2161230364901669,2023-06-22 19:40:06.099831,2023-06-22 19:40:08.269161,0 days 00:00:02.169330,goss,0.6011158618215023,0.13947766343645618,61,5,35,126,1.3005744119374934e-06,1.3535701255396752e-05,,2,COMPLETE
407,407,0.21615059396490685,2023-06-22 20:02:32.506594,2023-06-22 20:02:51.387177,0 days 00:00:18.880583,goss,0.5023145834910605,0.004039964438195256,41,10,19,45,1.0623210233724809e-05,5.878925463062048e-08,,2,COMPLETE
791,791,0.21619142687628418,2023-06-22 20:38:48.219103,2023-06-22 20:38:50.611611,0 days 00:00:02.392508,goss,0.6417139236667269,0.10144011633906322,48,4,18,104,1.0578769372034984,0.01281679601930653,,1,COMPLETE
611,611,0.21634437666608508,2023-06-22 20:18:57.344410,2023-06-22 20:19:00.449374,0 days 00:00:03.104964,goss,0.5586113297694647,0.04879924314712812,68,6,14,73,3.235391209659537,0.0007821104636963499,,2,COMPLETE
101,101,0.21643999236033679,2023-06-22 19:43:37.089101,2023-06-22 19:43:38.970740,0 days 00:00:01.881639,goss,0.5735956740296098,0.12151590202606202,73,9,11,58,0.00015932888876561588,8.674080369294772e-08,,2,COMPLETE
73,73,0.21644005451198295,2023-06-22 19:42:23.104080,2023-06-22 19:42:28.233953,0 days 00:00:05.129873,goss,0.5721861525191476,0.02319800792877726,93,6,10,60,1.993456191753074e-05,1.2091230212603626e-06,,6,COMPLETE
786,786,0.21649050715948448,2023-06-22 20:38:38.315501,2023-06-22 20:38:40.266298,0 days 00:00:01.950797,goss,0.6300774952038698,0.15180642245480613,36,4,9,106,1.590111179126005e-08,0.07339402449741536,,1,COMPLETE
717,717,0.2166209373064265,2023-06-22 20:31:39.351424,2023-06-22 20:31:40.858174,0 days 00:00:01.506750,goss,0.4230649630112424,0.15292404764512338,32,5,15,68,3.1313473386374164e-08,7.907142120969823e-08,,1,COMPLETE
426,426,0.21676648625715966,2023-06-22 20:04:14.898100,2023-06-22 20:04:16.386673,0 days 00:00:01.488573,goss,0.4810653933479097,0.14444100326305423,43,4,7,82,2.740756411691689e-08,0.00019797444038791126,,1,COMPLETE
733,733,0.21681272278227504,2023-06-22 20:32:49.058242,2023-06-22 20:32:51.691115,0 days 00:00:02.632873,goss,0.6637151456628587,0.10290239439202142,76,8,8,79,1.9435996248154106e-08,0.0002187346068104272,,2,COMPLETE
756,756,0.21692834210959058,2023-06-22 20:34:18.627816,2023-06-22 20:34:20.375997,0 days 00:00:01.748181,goss,0.5586492091619729,0.11593678819452802,47,4,10,97,1.987691381313161e-07,6.003434282018551e-08,,1,COMPLETE
400,400,0.21692839399719982,2023-06-22 20:01:49.564057,2023-06-22 20:01:53.390404,0 days 00:00:03.826347,goss,0.6640306665090973,0.05229970006689443,40,9,49,49,0.005308289374844805,4.3839155387709995e-08,,3,COMPLETE
12,12,0.21702302117503763,2023-06-22 19:37:51.817402,2023-06-22 19:38:01.371962,0 days 00:00:09.554560,goss,0.5296392388646922,0.023182980056907186,163,4,32,47,1.0139659431286437e-08,8.57716171880497e-08,,3,COMPLETE
835,835,0.2172417655240943,2023-06-22 20:44:48.458741,2023-06-22 20:44:50.855010,0 days 00:00:02.396269,goss,0.30062126257802724,0.09115054179006686,32,4,11,82,0.0009987893491911236,0.3994635045158354,,1,COMPLETE
876,876,0.21729288393630497,2023-06-22 20:50:01.759990,2023-06-22 20:50:03.378842,0 days 00:00:01.618852,goss,0.514251929527184,0.12815620022995425,87,4,18,76,0.0014530351025047181,0.00027716401260652096,,3,COMPLETE
987,987,0.21734521483880553,2023-06-22 21:04:40.008848,2023-06-22 21:04:41.782941,0 days 00:00:01.774093,goss,0.5527658670377048,0.0988941332702997,40,4,45,89,1.993678397242464e-06,7.201259815178669e-05,,3,COMPLETE
994,994,0.2176376487967773,2023-06-22 21:05:15.140819,2023-06-22 21:05:16.685063,0 days 00:00:01.544244,goss,0.6536111361061506,0.24352399018957344,44,4,11,79,2.834596679359308e-08,0.354729179572484,,2,COMPLETE
18,18,0.21764165506763994,2023-06-22 19:39:06.093305,2023-06-22 19:39:09.382722,0 days 00:00:03.289417,goss,0.6098253692978631,0.040252823650789096,33,6,45,79,0.0007309216768002768,3.125875350537837e-06,,6,COMPLETE
724,724,0.21769600894957533,2023-06-22 20:31:59.335407,2023-06-22 20:32:01.203601,0 days 00:00:01.868194,goss,0.6317091464017872,0.09736090402667139,69,4,11,77,0.008959343045160138,0.207351498289804,,2,COMPLETE
911,911,0.21785167742589312,2023-06-22 20:54:48.845851,2023-06-22 20:54:50.064942,0 days 00:00:01.219091,goss,0.5333856255824018,0.26158361739128566,43,4,12,105,4.8195497281282425e-05,8.308218483332306e-07,,1,COMPLETE
210,210,0.21807361745998521,2023-06-22 19:49:20.881780,2023-06-22 19:49:22.303807,0 days 00:00:01.422027,goss,0.6215553187869043,0.18077706444651465,47,9,13,49,0.0001462962104090816,5.186986133267018e-08,,2,COMPLETE
706,706,0.21820625100070754,2023-06-22 20:30:03.669700,2023-06-22 20:30:06.283885,0 days 00:00:02.614185,goss,0.464999352585193,0.07101699508334204,36,4,13,87,2.281441802460396,2.3594998924458677e-08,,1,COMPLETE
510,510,0.2183181091011196,2023-06-22 20:08:44.634024,2023-06-22 20:08:45.780125,0 days 00:00:01.146101,gbdt,0.5644875961126736,0.18177883982022824,40,4,52,89,4.0886405199039137e-07,6.647167262260447e-06,0.38037266434542405,1,COMPLETE
