,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,state,params_n_estimators
182,182,0.18972418330362753,2023-08-02 20:06:39.101928,2023-08-02 20:06:47.771955,0 days 00:00:08.670027,goss,0.5404047190591676,0.007608363054717119,35,6,11,29,6.769394136206575e-05,0.6533074759119409,,4,COMPLETE,1940
737,737,0.18975773161284493,2023-08-02 21:20:36.135976,2023-08-02 21:20:40.160945,0 days 00:00:04.024969,goss,0.4913704339608575,0.018789374467568665,36,5,10,42,0.16586668568068882,1.627954695832983e-05,,3,COMPLETE,705
473,473,0.18977371948471045,2023-08-02 20:42:18.470592,2023-08-02 20:42:20.105648,0 days 00:00:01.635056,goss,0.5664084006951144,0.07111457528378376,39,8,14,83,0.007141943175046356,3.219829883566006e-07,,3,COMPLETE,202
415,415,0.18977651835719822,2023-08-02 20:34:49.350075,2023-08-02 20:34:56.948712,0 days 00:00:07.598637,goss,0.5715218678436511,0.012676975605691953,35,9,7,82,2.7567958299669727e-08,5.169759165009439e-05,,3,COMPLETE,736
698,698,0.18978156448108463,2023-08-02 21:16:31.272636,2023-08-02 21:16:33.142589,0 days 00:00:01.869953,goss,0.37226972258630747,0.05115191665874218,36,6,15,29,6.648959313666052e-07,1.0730320847491134e-05,,3,COMPLETE,263
132,132,0.18978951814489545,2023-08-02 20:02:32.840918,2023-08-02 20:02:37.262837,0 days 00:00:04.421919,goss,0.6821078587355969,0.024015736959372272,35,6,13,29,0.00020914288409278216,0.35990076756801503,,4,COMPLETE,676
956,956,0.18986173179122887,2023-08-02 21:48:38.372208,2023-08-02 21:48:41.944037,0 days 00:00:03.571829,goss,0.5882036898706743,0.025445225724349926,36,6,10,15,0.003642904349659235,4.5311727350934233e-07,,3,COMPLETE,458
304,304,0.18991014296878816,2023-08-02 20:20:55.969552,2023-08-02 20:21:02.316312,0 days 00:00:06.346760,goss,0.5840021089453649,0.010042741959500901,36,6,15,34,1.4315128167022476e-06,0.000525404534142773,,4,COMPLETE,1343
267,267,0.18995746552729445,2023-08-02 20:17:19.373634,2023-08-02 20:17:25.584446,0 days 00:00:06.210812,goss,0.5605541367098029,0.01012321391093124,44,6,12,33,3.7203474986059785e-08,0.007748385994962214,,4,COMPLETE,1182
501,501,0.19003111106974246,2023-08-02 20:45:57.062986,2023-08-02 20:46:02.139695,0 days 00:00:05.076709,goss,0.5555978109989334,0.015531119636678014,36,10,16,69,0.00475877820805684,0.03566249631362516,,3,COMPLETE,830
435,435,0.19006090463835523,2023-08-02 20:37:21.250122,2023-08-02 20:37:26.645487,0 days 00:00:05.395365,goss,0.5621188419730395,0.0170604630415731,35,9,7,70,2.795670328937065e-08,1.316604853358543e-06,,3,COMPLETE,584
913,913,0.1900683965767608,2023-08-02 21:44:20.084639,2023-08-02 21:44:23.644867,0 days 00:00:03.560228,goss,0.525490523147439,0.029599661111941195,39,6,7,8,0.004633762032034874,1.0923287871610358e-06,,3,COMPLETE,426
422,422,0.19011846320290157,2023-08-02 20:35:43.902029,2023-08-02 20:35:52.542319,0 days 00:00:08.640290,goss,0.5613527954753773,0.010879828011497143,36,9,9,85,2.48144465773507e-08,6.363589238569196e-05,,3,COMPLETE,1035
411,411,0.19017591296515324,2023-08-02 20:34:24.380970,2023-08-02 20:34:30.520616,0 days 00:00:06.139646,goss,0.565425378506197,0.014244055136740824,32,9,10,86,2.6410970681228942e-08,6.439088847883541e-05,,3,COMPLETE,799
114,114,0.19020287000693856,2023-08-02 20:01:16.950627,2023-08-02 20:01:20.348894,0 days 00:00:03.398267,goss,0.6650797795824682,0.03254182499138551,38,6,14,35,7.403393441694264e-05,0.1792615131230973,,5,COMPLETE,602
966,966,0.19020589145109557,2023-08-02 21:50:22.231950,2023-08-02 21:50:25.567710,0 days 00:00:03.335760,goss,0.5819096620450378,0.03394784771690891,44,6,12,23,0.0006762655614510241,1.7514354401545855e-07,,3,COMPLETE,372
897,897,0.190216344580141,2023-08-02 21:42:45.250617,2023-08-02 21:42:47.694575,0 days 00:00:02.443958,goss,0.5994790160383769,0.051905115680720655,36,6,7,12,0.0008085969974914145,4.6423258849486005e-06,,3,COMPLETE,201
152,152,0.1902212220954188,2023-08-02 20:04:16.465514,2023-08-02 20:04:19.753689,0 days 00:00:03.288175,goss,0.6825961659294568,0.0289048715566797,36,6,12,27,0.00024589718563984526,0.6939107696866016,,4,COMPLETE,503
329,329,0.19024043298196994,2023-08-02 20:24:53.525742,2023-08-02 20:25:05.432431,0 days 00:00:11.906689,goss,0.5345084915184217,0.008290366758967436,36,6,8,39,4.4025624808913327e-07,0.000342786285014591,,6,COMPLETE,1391
568,568,0.19024557865799974,2023-08-02 20:53:48.514811,2023-08-02 20:53:51.825402,0 days 00:00:03.310591,goss,0.695389547293008,0.03624080516224562,52,8,9,38,1.0331069582741643e-07,7.208852448552225e-08,,3,COMPLETE,355
587,587,0.19028321293616693,2023-08-02 20:56:45.599892,2023-08-02 20:56:47.997264,0 days 00:00:02.397372,goss,0.47605821434073636,0.0645372688169413,36,6,10,60,1.0764994785695715e-05,0.0032522974622232518,,3,COMPLETE,203
209,209,0.19028387954635126,2023-08-02 20:10:43.956545,2023-08-02 20:10:49.963385,0 days 00:00:06.006840,goss,0.5180544895177362,0.01202510257339238,46,6,9,27,1.5619552110691743e-05,0.27232944246665136,,4,COMPLETE,1058
355,355,0.19028845942978911,2023-08-02 20:29:50.414751,2023-08-02 20:29:56.507269,0 days 00:00:06.092518,goss,0.5319105956517904,0.024525490030530884,47,6,14,33,9.085651711964488e-06,0.0002613972706432825,,6,COMPLETE,567
943,943,0.19032600824142074,2023-08-02 21:47:16.303802,2023-08-02 21:47:21.248615,0 days 00:00:04.944813,goss,0.5971498986148617,0.017849387153945212,36,6,13,15,0.0004692617327699196,0.014401191521963458,,5,COMPLETE,743
636,636,0.19032753264343327,2023-08-02 21:06:01.423509,2023-08-02 21:06:06.135649,0 days 00:00:04.712140,goss,0.4024469151222714,0.019686179087684157,36,6,13,43,0.0002616680444855252,0.002910719247654469,,4,COMPLETE,706
350,350,0.19033989129531834,2023-08-02 20:29:19.849635,2023-08-02 20:29:29.603466,0 days 00:00:09.753831,goss,0.5292354679981258,0.02630082255553839,46,6,15,38,8.45766973271384e-08,0.0003362808690480491,,6,COMPLETE,596
953,953,0.19036148205631095,2023-08-02 21:48:22.837620,2023-08-02 21:48:30.331299,0 days 00:00:07.493679,goss,0.4255451753913528,0.009835778235942566,39,6,12,11,0.00020785605913209467,0.19029809400497466,,3,COMPLETE,1321
131,131,0.19040581213626506,2023-08-02 20:02:28.593698,2023-08-02 20:02:32.840716,0 days 00:00:04.247018,goss,0.6813765601933257,0.028915280803881307,35,6,12,35,0.00023789292266292246,0.7573212821697716,,4,COMPLETE,577
300,300,0.19041427144101553,2023-08-02 20:20:42.292229,2023-08-02 20:20:46.726608,0 days 00:00:04.434379,goss,0.544228215352945,0.01739328116140124,40,6,15,31,7.301341474142667e-06,0.0006768645633569947,,4,COMPLETE,827
383,383,0.19048760583136035,2023-08-02 20:32:14.031751,2023-08-02 20:32:18.139938,0 days 00:00:04.108187,goss,0.50848936683565,0.02019583172661869,46,6,14,41,1.024842626476254e-08,7.717981998991379e-08,,3,COMPLETE,807
424,424,0.19059850262138486,2023-08-02 20:36:01.091497,2023-08-02 20:36:07.141202,0 days 00:00:06.049705,goss,0.5707355663512322,0.015383852194922738,36,9,10,91,4.351479934746216e-08,8.283170873815641e-05,,3,COMPLETE,717
544,544,0.1907185707905087,2023-08-02 20:51:14.506774,2023-08-02 20:51:21.327696,0 days 00:00:06.820922,goss,0.6378065082841855,0.04946481372817753,69,7,11,50,0.017210582150696638,9.171650754446877e-08,,3,COMPLETE,230
