,number,value,datetime_start,datetime_complete,duration,params_alpha,params_booster,params_colsample_bytree,params_gamma,params_grow_policy,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_subsample,state,params_n_estimators
677,677,0.2749961006852319,2023-07-17 15:51:59.226624,2023-07-17 15:52:09.850459,0 days 00:00:10.623835,1.8393456622581362e-06,gbtree,0.9015605994097363,7.382043545250003e-07,depthwise,9.441368599897593e-06,0.0066622794379940335,7,6,0.5325690229277493,COMPLETE,1281
708,708,0.2750377151488229,2023-07-17 15:55:33.490302,2023-07-17 15:55:36.340901,0 days 00:00:02.850599,8.406708696158797e-07,gbtree,0.7441095456676169,7.955883084155366e-05,depthwise,1.9530817579861841e-07,0.03460427571080691,7,5,0.5236006518480397,COMPLETE,2544
354,354,0.27505300724477155,2023-07-17 15:05:39.698322,2023-07-17 15:05:45.103659,0 days 00:00:05.405337,0.39204423567636737,gbtree,0.8332470298096055,5.161142715106728e-06,depthwise,0.041951216514712945,0.07026576922937472,7,5,0.5984963490888286,COMPLETE,1236
668,668,0.27507472548333334,2023-07-17 15:50:57.921607,2023-07-17 15:51:02.065322,0 days 00:00:04.143715,0.005641524856709932,gbtree,0.8725672595815438,0.0005000107858635508,lossguide,1.5801124748122353e-07,0.018655455430856345,4,6,0.6050746878273316,COMPLETE,2754
659,659,0.27510435948981626,2023-07-17 15:49:22.564719,2023-07-17 15:49:27.096127,0 days 00:00:04.531408,0.9982039742361416,gbtree,0.813021046047699,0.0023053688797608843,depthwise,0.2884424440106674,0.0311746855214468,7,5,0.7074534800062389,COMPLETE,1288
258,258,0.27512481525687965,2023-07-17 14:42:51.151822,2023-07-17 14:42:57.288664,0 days 00:00:06.136842,0.37713542390407556,gbtree,0.8978442813031255,6.44135397381456e-06,depthwise,0.12102852279241877,0.04381996592871476,9,6,0.6097126731906369,COMPLETE,1244
656,656,0.2751300534662301,2023-07-17 15:49:03.005556,2023-07-17 15:49:05.682502,0 days 00:00:02.676946,7.082412968351412e-05,gbtree,0.898117107726062,6.946495195880574e-08,lossguide,5.119792364900851e-06,0.0357249781172739,6,7,0.5834056906340883,COMPLETE,741
24,24,0.27515339547767165,2023-07-17 14:12:45.047348,2023-07-17 14:12:47.854281,0 days 00:00:02.806933,0.0007888064436658732,gbtree,0.9349223129171412,1.1967068466167492e-08,lossguide,1.985629023639291e-05,0.03305569471451069,4,7,0.598530168560439,COMPLETE,1069
185,185,0.2752027501784249,2023-07-17 14:31:56.486575,2023-07-17 14:32:03.449448,0 days 00:00:06.962873,0.3282634840197341,gbtree,0.7587416946824412,2.7176574835446442e-08,depthwise,3.4277462664811843e-06,0.03466269959738443,7,5,0.6205522607398191,COMPLETE,782
102,102,0.27522990438475625,2023-07-17 14:20:37.251530,2023-07-17 14:20:42.491024,0 days 00:00:05.239494,0.0005383757062643357,gbtree,0.8415647700085284,9.57097282551904e-08,lossguide,2.2942252487657844e-06,0.08392593531373055,3,6,0.6314587532788477,COMPLETE,766
930,930,0.2752545355873165,2023-07-17 16:31:43.864305,2023-07-17 16:31:50.018139,0 days 00:00:06.153834,0.5577073577676905,gbtree,0.9415141902492704,1.0562662184734203e-06,depthwise,3.492525182601207e-06,0.03558392806804384,6,4,0.5759886047227619,COMPLETE,998
400,400,0.2752660789145329,2023-07-17 15:17:04.620896,2023-07-17 15:17:12.599307,0 days 00:00:07.978411,5.720201374644346e-05,gbtree,0.5024576749883959,5.005580651393289e-08,depthwise,0.0007364944895399737,0.027120529026344094,8,6,0.5822590062288302,COMPLETE,794
78,78,0.27527708086502023,2023-07-17 14:17:20.668784,2023-07-17 14:17:27.178998,0 days 00:00:06.510214,0.00018988753010670858,gbtree,0.8236248566620747,2.0077648862302494e-06,lossguide,4.515961838682547e-07,0.05497851455426994,5,7,0.5665945432235278,COMPLETE,2983
935,935,0.2752783614989177,2023-07-17 16:32:22.018430,2023-07-17 16:32:26.759284,0 days 00:00:04.740854,1.1026903333742367e-07,gbtree,0.8404188866513135,2.695474544273555e-08,depthwise,2.2734386361767062e-05,0.05714119350819547,3,5,0.51555341677305,COMPLETE,2149
209,209,0.2752891955761323,2023-07-17 14:35:54.306459,2023-07-17 14:36:01.353645,0 days 00:00:07.047186,0.032775082763572334,gbtree,0.7688126633900295,2.2588061619053252e-08,depthwise,8.874252178721413e-05,0.030043364929087518,7,6,0.5780295807025663,COMPLETE,2266
262,262,0.2752949092092501,2023-07-17 14:43:11.097612,2023-07-17 14:43:15.530329,0 days 00:00:04.432717,0.6678496227300788,gbtree,0.9033590253100582,7.817372912814684e-06,depthwise,0.6496223063589098,0.08066282701117153,9,6,0.6164422076802926,COMPLETE,2990
246,246,0.2753248059223942,2023-07-17 14:41:18.524389,2023-07-17 14:41:30.043397,0 days 00:00:11.519008,0.9143059716929491,gbtree,0.84209286583434,1.1727509901808637e-06,depthwise,2.504182925499533e-06,0.023032337820746318,7,5,0.5750801655365797,COMPLETE,507
619,619,0.27536510875971404,2023-07-17 15:44:56.240117,2023-07-17 15:45:00.176147,0 days 00:00:03.936030,0.04145902185489552,gbtree,0.7191800634595124,6.572492163151282e-08,lossguide,8.246401637425067e-06,0.02698006917951478,9,5,0.59888355108831,COMPLETE,574
712,712,0.27536879487174337,2023-07-17 15:56:00.735902,2023-07-17 15:56:04.147413,0 days 00:00:03.411511,3.156275914997915e-05,gbtree,0.8036229556140625,0.00015783902165458473,depthwise,1.1349829084121016e-06,0.026437326901399296,6,7,0.6157615908514011,COMPLETE,2009
500,500,0.2753716545746943,2023-07-17 15:31:46.740730,2023-07-17 15:31:53.664947,0 days 00:00:06.924217,0.00010822547057344901,gbtree,0.9219261347276687,1.991091271425993e-06,depthwise,0.23280927262582687,0.011522623317563643,7,4,0.5758018387082386,COMPLETE,1278
768,768,0.27537565675447784,2023-07-17 16:05:46.525081,2023-07-17 16:05:50.436799,0 days 00:00:03.911718,0.31587408094124075,gbtree,0.8815094193367724,0.0005891423179867406,depthwise,1.0173111773453127e-06,0.09993445434729997,10,6,0.859481976576302,COMPLETE,1112
549,549,0.2753891277170427,2023-07-17 15:35:43.262964,2023-07-17 15:35:55.364507,0 days 00:00:12.101543,1.1067498296424374e-05,gbtree,0.8455199695685209,1.4854062251360238e-08,depthwise,2.5546094574253477e-06,0.005053529881237047,4,4,0.5050894556772619,COMPLETE,1453
104,104,0.2753900066527446,2023-07-17 14:20:48.425026,2023-07-17 14:20:55.769403,0 days 00:00:07.344377,0.00019819810314167596,gbtree,0.7698447115843662,4.9543800201444756e-08,lossguide,1.3753305942796162e-06,0.03514801700300342,4,7,0.6138056204935315,COMPLETE,2988
769,769,0.27539157778682954,2023-07-17 16:05:50.437872,2023-07-17 16:05:56.809408,0 days 00:00:06.371536,8.906712777234511e-08,gbtree,0.5788686053901039,0.001404373476615805,lossguide,5.728389061641329e-08,0.025784052955654283,4,5,0.6097960441035293,COMPLETE,2999
255,255,0.2753933751351839,2023-07-17 14:42:31.791056,2023-07-17 14:42:39.464458,0 days 00:00:07.673402,0.815770828872461,gbtree,0.8931864874503442,4.1596100533150775e-06,depthwise,0.3407484892923372,0.03966976832685983,9,6,0.7599611488881987,COMPLETE,1339
645,645,0.27540194795672607,2023-07-17 15:47:18.224402,2023-07-17 15:47:21.215793,0 days 00:00:02.991391,0.13008852045303398,gbtree,0.8862131489223999,0.00032285402340699826,lossguide,1.0262340030225512e-07,0.03180186107102851,3,4,0.6624548102768872,COMPLETE,2130
368,368,0.2754160883390909,2023-07-17 15:08:39.554432,2023-07-17 15:08:45.854765,0 days 00:00:06.300333,8.608762178352585e-05,gbtree,0.8538125867780008,4.007278681830499e-05,depthwise,1.0237099458372567e-05,0.04458663926854062,3,4,0.7700645427336811,COMPLETE,898
259,259,0.27542182007349064,2023-07-17 14:42:57.289452,2023-07-17 14:43:01.737187,0 days 00:00:04.447735,0.27069392124931463,gbtree,0.9138937614143248,4.148913680521737e-06,depthwise,0.9361381330821765,0.06559887787541695,9,6,0.6167693160507453,COMPLETE,2999
786,786,0.27544633780516886,2023-07-17 16:08:32.876963,2023-07-17 16:08:36.796956,0 days 00:00:03.919993,0.0008184157603726593,gbtree,0.6932198643610717,0.0001486173377720672,depthwise,2.3661655110812317e-05,0.023393723736824742,8,6,0.6925100041367205,COMPLETE,2116
80,80,0.27549918794675665,2023-07-17 14:17:40.418709,2023-07-17 14:17:45.088053,0 days 00:00:04.669344,0.4122860139642694,gbtree,0.9169205453406432,6.222589949809636e-06,depthwise,1.1892369278840504e-06,0.06296993296023744,4,4,0.6354782131418153,COMPLETE,1423
224,224,0.27550645439232657,2023-07-17 14:37:57.591271,2023-07-17 14:38:03.900673,0 days 00:00:06.309402,0.2785632902268172,gbtree,0.8549346440129075,7.830053532570817e-06,depthwise,3.596062787724763e-06,0.0366773648106225,7,5,0.6393473480188419,COMPLETE,862
496,496,0.2755096660822064,2023-07-17 15:31:11.492422,2023-07-17 15:31:14.174900,0 days 00:00:02.682478,0.00015536212349216236,gbtree,0.773846030422332,9.549177456205142e-08,depthwise,5.582679011785359e-06,0.034976339088479955,3,6,0.5408991157821481,COMPLETE,387
632,632,0.2755209421128436,2023-07-17 15:45:38.835527,2023-07-17 15:45:42.649227,0 days 00:00:03.813700,1.4677706137907826e-05,gbtree,0.40577344796374776,4.484429933717884e-07,depthwise,0.46523929079496323,0.030407966445550955,9,4,0.6784944970244952,COMPLETE,2989
285,285,0.2755211462964251,2023-07-17 14:47:55.506681,2023-07-17 14:48:04.355515,0 days 00:00:08.848834,0.9649875183726901,gbtree,0.9563314928162217,2.5851992861787743e-06,depthwise,0.07033787460870097,0.04059792805623228,8,6,0.7078155444912995,COMPLETE,921
871,871,0.2755276471937118,2023-07-17 16:20:51.102806,2023-07-17 16:20:54.428591,0 days 00:00:03.325785,0.0003143198009656211,gbtree,0.5168014079221386,1.649311008273161e-07,depthwise,2.4622619494201276e-08,0.036108986358266724,8,6,0.8248458422781701,COMPLETE,982
623,623,0.2755323060327409,2023-07-17 15:45:13.785828,2023-07-17 15:45:16.473049,0 days 00:00:02.687221,2.782770305476899e-06,gbtree,0.9281174584625975,2.032974315414254e-06,lossguide,0.02257822894442393,0.03964823329899028,6,7,0.6387941579153513,COMPLETE,1138
21,21,0.27554760762381025,2023-07-17 14:12:36.442958,2023-07-17 14:12:39.260883,0 days 00:00:02.817925,0.001167865663977597,gbtree,0.9984391230702057,4.035197022845843e-08,lossguide,1.4454981863360325e-05,0.03352450889110533,5,8,0.5866521485595572,COMPLETE,374
393,393,0.27554770738025947,2023-07-17 15:15:42.393127,2023-07-17 15:15:48.933690,0 days 00:00:06.540563,0.2923002885740129,gbtree,0.8837009930474692,8.64889983336338e-08,depthwise,2.043460750646287e-05,0.04141708026548527,8,6,0.6327135240738758,COMPLETE,457
291,291,0.27555406262897575,2023-07-17 14:49:30.984290,2023-07-17 14:49:39.475542,0 days 00:00:08.491252,0.6523841268583407,gbtree,0.8692554949102477,1.8381260762575793e-07,depthwise,0.9442387005323077,0.03482986633972372,8,8,0.5515371564875752,COMPLETE,1281
735,735,0.2755640676406455,2023-07-17 15:58:40.419597,2023-07-17 15:58:43.926922,0 days 00:00:03.507325,1.8017817377960503e-07,gbtree,0.8213280230010331,6.72706936255555e-07,lossguide,0.13526251071835224,0.03434697682369476,6,8,0.6737403406841419,COMPLETE,760
825,825,0.2755930165015691,2023-07-17 16:14:30.633652,2023-07-17 16:14:34.481240,0 days 00:00:03.847588,0.000704856987749334,gbtree,0.8959749321885891,5.443001033974804e-06,lossguide,2.932430455346632e-07,0.028514358389185444,6,5,0.6132281344204614,COMPLETE,1762
378,378,0.2756007585747944,2023-07-17 15:10:15.747595,2023-07-17 15:10:23.196588,0 days 00:00:07.448993,0.000655049380064826,gbtree,0.9207837983406855,4.0723725096281625e-06,lossguide,0.06062513889404514,0.03638767522986969,8,5,0.6806692458891903,COMPLETE,1009
214,214,0.2756106272798321,2023-07-17 14:36:23.415790,2023-07-17 14:36:32.212649,0 days 00:00:08.796859,0.045045928268019404,gbtree,0.8442601603967808,8.075332489875141e-07,depthwise,5.819164031044921e-06,0.021585430576175957,6,5,0.592936494121345,COMPLETE,896
999,999,0.2756159850304871,2023-07-17 16:40:48.996097,2023-07-17 16:40:51.417551,0 days 00:00:02.421454,0.0026004009078157936,gbtree,0.47517040041073655,0.04409923892420127,depthwise,0.0006641946334972123,0.05716068957978373,9,5,0.761960455015643,COMPLETE,2999
583,583,0.27562049272694317,2023-07-17 15:39:47.933653,2023-07-17 15:39:51.012595,0 days 00:00:03.078942,0.0001704848958864532,gbtree,0.7431477512384139,4.240587705005545e-08,depthwise,3.749397381092056e-05,0.03435274270968635,6,3,0.6446399324677083,COMPLETE,374
655,655,0.27571914844977535,2023-07-17 15:48:57.846044,2023-07-17 15:49:03.004653,0 days 00:00:05.158609,0.00024784758048068814,gbtree,0.9200889208221623,0.01449022179676242,depthwise,0.6043749942074548,0.015866566723443654,8,4,0.4865200951547515,COMPLETE,649
125,125,0.27572713838161367,2023-07-17 14:22:51.126987,2023-07-17 14:22:57.259968,0 days 00:00:06.132981,0.0007057431420580191,gbtree,0.925897592809826,2.6137614386071587e-06,lossguide,4.6387252444343147e-07,0.03303782707251079,8,6,0.5880133395211987,COMPLETE,1075
96,96,0.2757277391250309,2023-07-17 14:19:49.659294,2023-07-17 14:19:59.831012,0 days 00:00:10.171718,0.000503881959900431,gbtree,0.8734725532167938,2.7641918574156854e-08,lossguide,5.33444341443177e-07,0.027975410326031024,3,8,0.5709468228882285,COMPLETE,2789
42,42,0.27573246051815187,2023-07-17 14:13:29.710670,2023-07-17 14:13:34.245103,0 days 00:00:04.534433,0.007570038718234932,gbtree,0.9000090172764853,1.893128482587401e-07,lossguide,5.3309909914272504e-05,0.01766310870841018,4,4,0.611171175645932,COMPLETE,1312
139,139,0.275734284675619,2023-07-17 14:24:31.728936,2023-07-17 14:24:40.789173,0 days 00:00:09.060237,0.01946542847819762,gbtree,0.8798963700958803,1.0050025427983435e-08,depthwise,3.778250475056995e-06,0.02626288231258167,7,5,0.574874608093688,COMPLETE,659
821,821,0.27573992958584814,2023-07-17 16:14:13.457692,2023-07-17 16:14:22.357643,0 days 00:00:08.899951,0.0002852663687370624,gbtree,0.6785486314093576,3.602992521519113e-08,lossguide,0.46741378011932594,0.008644612955505534,3,6,0.7567187897740008,COMPLETE,449
492,492,0.2757419099729773,2023-07-17 15:30:53.688980,2023-07-17 15:31:00.017913,0 days 00:00:06.328933,0.9729857937452593,gbtree,0.40882787530672027,0.0034528968232890693,lossguide,1.021212363062982e-06,0.01712309063221395,10,6,0.5876020709299733,COMPLETE,513
534,534,0.2757738604122139,2023-07-17 15:34:27.193752,2023-07-17 15:34:30.298095,0 days 00:00:03.104343,4.503332102780983e-06,gbtree,0.8427879050210823,2.6997759935049657e-05,depthwise,2.0458607629644916e-07,0.03234741029936638,4,4,0.4846495286353478,COMPLETE,773
412,412,0.2757817880880649,2023-07-17 15:20:00.738816,2023-07-17 15:20:05.252270,0 days 00:00:04.513454,0.3733864909869604,gbtree,0.8374793882235209,1.3499769411908777e-05,lossguide,0.00019283434527291195,0.05838909024485353,10,6,0.520285701097313,COMPLETE,552
377,377,0.27586547824824,2023-07-17 15:10:09.116061,2023-07-17 15:10:15.746730,0 days 00:00:06.630669,0.004722811102938615,gbtree,0.5003806521666246,5.359923416498281e-06,depthwise,0.04243740961522271,0.04314918982699604,8,6,0.6572180602109505,COMPLETE,663
765,765,0.2758693335894481,2023-07-17 16:05:01.188084,2023-07-17 16:05:06.870851,0 days 00:00:05.682767,0.00013532711299452075,gbtree,0.752368104770919,3.976972237047671e-06,lossguide,5.81412538141487e-07,0.03320397533566593,7,4,0.5853853848070645,COMPLETE,814
140,140,0.2758906845336498,2023-07-17 14:24:40.789884,2023-07-17 14:24:57.389087,0 days 00:00:16.599203,0.03532944707351576,gbtree,0.8547113857829479,1.5406863775910214e-08,depthwise,6.498728131215361e-06,0.013128621652283692,7,5,0.5891836644180699,COMPLETE,2999
304,304,0.2759098164413517,2023-07-17 14:51:03.875574,2023-07-17 14:51:11.073314,0 days 00:00:07.197740,0.3397313763265623,gbtree,0.6965373435507543,4.617066844374053e-06,lossguide,0.0006531856601017102,0.03686039802712188,7,5,0.5917204935328719,COMPLETE,743
936,936,0.27593058504576556,2023-07-17 16:32:26.760367,2023-07-17 16:32:49.454376,0 days 00:00:22.694009,0.02187108397605994,gbtree,0.9001547419772824,0.0022065410404207356,depthwise,0.002437361187165498,0.006761853209119943,8,6,0.6003222113533987,COMPLETE,2771
188,188,0.27594172060009126,2023-07-17 14:32:24.041040,2023-07-17 14:32:31.331696,0 days 00:00:07.290656,0.07523956140769142,gbtree,0.7722575982900298,0.00012490928592891578,depthwise,1.355395451391011e-05,0.04380759304383117,7,6,0.5902677353709121,COMPLETE,1263
321,321,0.27599350595471284,2023-07-17 14:55:03.730442,2023-07-17 14:55:15.455542,0 days 00:00:11.725100,0.9946643735887264,gbtree,0.6445035925230769,1.2515028520892897e-05,lossguide,1.3801646987199029e-05,0.0273100933720333,8,4,0.6732983912637074,COMPLETE,762
130,130,0.27599913043015567,2023-07-17 14:23:20.973725,2023-07-17 14:23:25.860069,0 days 00:00:04.886344,0.4033129898333595,gbtree,0.8755679606796314,2.0070334694676967e-08,lossguide,4.8794562660088794e-06,0.061823852504432786,7,4,0.6395704192285592,COMPLETE,2990
681,681,0.27601813940322806,2023-07-17 15:52:53.987782,2023-07-17 15:52:57.172578,0 days 00:00:03.184796,2.496035686838716e-08,gbtree,0.8490089072606554,3.7872839901362036e-07,depthwise,5.2221866431606623e-05,0.033012854232632984,4,5,0.5138540440161212,COMPLETE,2999
959,959,0.2760182539241243,2023-07-17 16:35:58.165006,2023-07-17 16:36:00.398731,0 days 00:00:02.233725,0.00014447747229752849,gbtree,0.6668372286736879,2.3087768502330627e-06,lossguide,6.431927762136085e-06,0.04718634746304915,3,4,0.5339407269616362,COMPLETE,507
450,450,0.27602338545567795,2023-07-17 15:26:05.087622,2023-07-17 15:26:08.250534,0 days 00:00:03.162912,0.20223990610056938,gbtree,0.8568499092474032,8.275276878015831e-08,depthwise,2.121165263063836e-06,0.041891984212709545,9,6,0.6019447714667602,COMPLETE,1715
210,210,0.27603621453578253,2023-07-17 14:36:01.354518,2023-07-17 14:36:07.035348,0 days 00:00:05.680830,0.016850166568323974,gbtree,0.6568719644745906,5.666761532972811e-08,depthwise,3.541500875458215e-05,0.039796978908059756,6,5,0.628963093465573,COMPLETE,2999
327,327,0.27603776112459266,2023-07-17 14:56:43.847966,2023-07-17 14:56:53.569613,0 days 00:00:09.721647,0.7552609151528351,gbtree,0.831890557360974,3.827645150352472e-06,depthwise,7.158525420123256e-05,0.02239668881661341,9,6,0.5271740022980369,COMPLETE,2999
144,144,0.2760449478031206,2023-07-17 14:25:28.648075,2023-07-17 14:25:40.824100,0 days 00:00:12.176025,0.03176548025194973,gbtree,0.8624747893107388,1.3570259041090017e-08,depthwise,2.5989558331781726e-05,0.016653070584284863,6,4,0.6233894671717897,COMPLETE,918
517,517,0.27604913236854134,2023-07-17 15:33:30.682322,2023-07-17 15:33:33.399669,0 days 00:00:02.717347,1.3266034389580642e-05,gbtree,0.9142679046482368,1.3022130813596437e-07,depthwise,7.320809368287172e-07,0.04012572072866181,3,4,0.4896653735796839,COMPLETE,2988
126,126,0.27607407253540694,2023-07-17 14:22:57.260715,2023-07-17 14:23:04.787921,0 days 00:00:07.527206,0.1002433319330133,gbtree,0.8092525117227759,6.710040033829599e-08,lossguide,7.311479050991131e-06,0.027457948592594584,3,6,0.6068687677942418,COMPLETE,880
472,472,0.2760833209827215,2023-07-17 15:28:30.418405,2023-07-17 15:28:34.255621,0 days 00:00:03.837216,0.7258345852580983,gbtree,0.667406818150521,0.00011497367657159359,depthwise,0.7370026379724175,0.039516182058525515,7,7,0.5361319414641577,COMPLETE,905
933,933,0.27610593307339004,2023-07-17 16:32:04.748592,2023-07-17 16:32:14.660053,0 days 00:00:09.911461,0.068482466240245,gbtree,0.7265325993674537,0.007391338886496833,lossguide,8.54925115888203e-07,0.020556581786847813,7,4,0.4743704756996379,COMPLETE,1827
799,799,0.27611813108569006,2023-07-17 16:11:03.307117,2023-07-17 16:11:06.015526,0 days 00:00:02.708409,3.5311261096985543e-07,gbtree,0.8605184060108544,0.005776713823500547,lossguide,0.01205294799910603,0.037177805127207024,7,6,0.4804551495743967,COMPLETE,2983
261,261,0.2761243063184321,2023-07-17 14:43:05.102515,2023-07-17 14:43:11.096884,0 days 00:00:05.994369,0.2293244195345214,gbtree,0.9279017178557789,1.1752130226025302e-05,depthwise,0.40616059879697375,0.04037761842889351,9,6,0.6059976867138835,COMPLETE,1226
