,number,value,datetime_start,datetime_complete,duration,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,state
195,195,0.5961534110501929,2023-06-11 15:15:31.318705,2023-06-11 15:15:31.392703,0 days 00:00:00.073998,1,0.6464874787052887,0.0029667095188573196,3.059923919529344e-08,0.044501900531090134,172,6,18,53,PRUNED
946,946,0.5973545111619457,2023-06-11 15:18:36.696388,2023-06-11 15:18:36.826832,0 days 00:00:00.130444,1,0.6123388732366926,1.5193859058951313e-05,0.0005581374469144314,0.04606932433193328,157,4,10,6,PRUNED
802,802,0.5981739241200965,2023-06-11 15:18:13.714181,2023-06-11 15:18:13.851936,0 days 00:00:00.137755,5,0.5554085410696036,1.6365609193994649e-07,1.8917597752442405,0.048111686076389944,104,4,24,61,PRUNED
150,150,0.5985282980741025,2023-06-11 15:15:13.930417,2023-06-11 15:15:14.000874,0 days 00:00:00.070457,5,0.6173953102006984,2.9479597610788387e-05,3.173680610478006e-08,0.0409977990237226,198,7,16,55,PRUNED
873,873,0.5986423657014184,2023-06-11 15:18:23.099708,2023-06-11 15:18:23.225474,0 days 00:00:00.125766,6,0.6443367179643703,0.004696943722193473,1.9063122267394394e-05,0.041122992943332284,110,4,18,30,PRUNED
625,625,0.6002445386470219,2023-06-11 15:17:37.376325,2023-06-11 15:17:37.489502,0 days 00:00:00.113177,6,0.6731416548188713,0.4050063591604405,0.0004946548170612511,0.04438649407675669,167,4,19,29,PRUNED
665,665,0.6006592200515916,2023-06-11 15:17:44.429193,2023-06-11 15:17:44.546034,0 days 00:00:00.116841,3,0.6208034128710214,0.010749558754168982,2.988099961423675e-05,0.0427595130137879,194,8,19,57,PRUNED
257,257,0.6012166142578531,2023-06-11 15:16:02.156591,2023-06-11 15:16:02.239904,0 days 00:00:00.083313,5,0.6653008748689052,8.298157030006593e-07,7.729693551413533e-07,0.04220471460594479,184,6,16,41,PRUNED
322,322,0.6030112470424962,2023-06-11 15:16:30.211387,2023-06-11 15:16:30.292522,0 days 00:00:00.081135,5,0.4189106095213465,0.0004710728443732915,2.6767061621816956e-07,0.044995242299176993,84,4,24,32,PRUNED
276,276,0.6040331230014262,2023-06-11 15:16:10.641184,2023-06-11 15:16:10.729981,0 days 00:00:00.088797,1,0.6268154559564741,2.076663051697158e-06,4.799870088114832e-06,0.04422379843919774,81,4,27,61,PRUNED
66,66,0.6049298736855345,2023-06-11 15:14:04.513895,2023-06-11 15:14:04.593164,0 days 00:00:00.079269,5,0.6983575619254768,0.00026003806289182205,1.1782917537481694e-07,0.042606045260920405,83,8,21,27,PRUNED
94,94,0.6051426110511335,2023-06-11 15:14:23.234779,2023-06-11 15:14:23.298783,0 days 00:00:00.064004,7,0.6996826322940535,9.448335244571418e-05,7.38355428453892e-07,0.04398868611096516,186,6,29,36,PRUNED
755,755,0.6055423034262447,2023-06-11 15:18:00.067459,2023-06-11 15:18:00.182522,0 days 00:00:00.115063,5,0.6163649277893462,1.3378373843262782e-06,8.080553651743045,0.0561354230481717,240,4,31,20,PRUNED
580,580,0.6060936762783518,2023-06-11 15:17:32.297379,2023-06-11 15:17:32.407998,0 days 00:00:00.110619,6,0.5676401445565671,1.8028689067555341e-06,4.2413982348184573e-07,0.04243002767109449,141,6,22,60,PRUNED
61,61,0.6076300574663407,2023-06-11 15:14:00.837287,2023-06-11 15:14:00.900703,0 days 00:00:00.063416,6,0.629903334612677,0.0004773607380987543,1.8089948377601556e-08,0.040544678213980896,107,7,19,18,PRUNED
141,141,0.6077411074348857,2023-06-11 15:15:11.016153,2023-06-11 15:15:11.084297,0 days 00:00:00.068144,1,0.6589742363511527,1.306724670222075e-05,3.2129973404532366e-08,0.04138046915335225,126,6,18,30,PRUNED
970,970,0.6103117617653078,2023-06-11 15:18:42.100090,2023-06-11 15:18:42.229675,0 days 00:00:00.129585,5,0.3014788324565768,0.00012650921846922808,0.5838372480537324,0.0485560245640368,191,4,16,58,PRUNED
232,232,0.6104531894398638,2023-06-11 15:15:57.298269,2023-06-11 15:15:57.374323,0 days 00:00:00.076054,7,0.6350818152075522,0.007096987825945404,1.912716967350331e-07,0.0409890414443202,95,4,12,38,PRUNED
478,478,0.6106318507101224,2023-06-11 15:17:12.338126,2023-06-11 15:17:12.441315,0 days 00:00:00.103189,5,0.668275771368387,8.416612123877682e-05,3.947540536087044e-05,0.0406277764848482,111,7,18,23,PRUNED
497,497,0.6135672891934966,2023-06-11 15:17:18.292193,2023-06-11 15:17:18.392463,0 days 00:00:00.100270,6,0.610622051622264,2.618159093709009e-05,0.23390627643707246,0.042561119822065285,160,7,37,58,PRUNED
522,522,0.6171387829807015,2023-06-11 15:17:20.885167,2023-06-11 15:17:20.992904,0 days 00:00:00.107737,6,0.6851087946585106,5.164542613247333e-07,2.9164752137149e-07,0.046492649078982456,160,5,25,57,PRUNED
995,995,0.6174141407544441,2023-06-11 15:18:45.539952,2023-06-11 15:18:45.674239,0 days 00:00:00.134287,7,0.5600547727214906,1.33749777479947e-07,4.833453243524186e-07,0.04277617029930594,160,4,44,16,PRUNED
313,313,0.6174826023767415,2023-06-11 15:16:29.417425,2023-06-11 15:16:29.499672,0 days 00:00:00.082247,6,0.6170351538664635,0.008711092531766407,6.117894754057416e-08,0.04015252281869834,91,4,24,11,PRUNED
633,633,0.6222458382771846,2023-06-11 15:17:38.298148,2023-06-11 15:17:38.411268,0 days 00:00:00.113120,2,0.6609301958010044,1.740850098087449e-07,1.909051205626771e-07,0.03828530648619324,89,4,18,37,PRUNED
280,280,0.6222910595794816,2023-06-11 15:16:10.985660,2023-06-11 15:16:11.063756,0 days 00:00:00.078096,7,0.6193925499567041,0.00017920968470361168,1.2317020857219008e-07,0.03759574010070995,121,4,16,51,PRUNED
975,975,0.622318832175722,2023-06-11 15:18:42.756610,2023-06-11 15:18:42.889717,0 days 00:00:00.133107,4,0.6274762135701121,3.368869834970484e-07,3.8376817349912736e-08,0.03963386428251197,97,4,18,62,PRUNED
515,515,0.6223495198970754,2023-06-11 15:17:20.152527,2023-06-11 15:17:20.246850,0 days 00:00:00.094323,5,0.6433553700276855,3.0644926878152784e-06,2.715826338473685e-06,0.03825962243579713,98,4,21,56,PRUNED
794,794,0.6230530842286417,2023-06-11 15:18:10.210547,2023-06-11 15:18:10.339775,0 days 00:00:00.129228,6,0.6218136110150948,0.011779195980291764,1.9565282864277265e-05,0.03965096990161797,72,6,15,59,PRUNED
532,532,0.6243618554952937,2023-06-11 15:17:24.163967,2023-06-11 15:17:24.272098,0 days 00:00:00.108131,6,0.6751407084276444,1.4494558015920486e-05,0.00013567590573003481,0.03909887381622029,146,4,27,32,PRUNED
384,384,0.6248395347094761,2023-06-11 15:16:44.604840,2023-06-11 15:16:44.693271,0 days 00:00:00.088431,6,0.5487730580345574,6.836843850456535e-05,8.271652310479428e-06,0.03819974217819235,118,6,29,34,PRUNED
681,681,0.6254488999954388,2023-06-11 15:17:46.304257,2023-06-11 15:17:46.415249,0 days 00:00:00.110992,5,0.5695155826681214,0.6366927500569787,0.003407671739539621,0.040770726018372117,141,4,24,32,PRUNED
175,175,0.6270906549401286,2023-06-11 15:15:25.324619,2023-06-11 15:15:25.399519,0 days 00:00:00.074900,7,0.618401332191622,1.6297666156796139e-06,1.5859479684079775e-07,0.039452174393582284,151,7,29,42,PRUNED
771,771,0.6282238936215769,2023-06-11 15:18:04.554089,2023-06-11 15:18:04.681028,0 days 00:00:00.126939,7,0.42723509840105883,1.031653947916095e-06,0.06412287937475007,0.04115049503087701,196,4,16,21,PRUNED
86,86,0.6296913815324733,2023-06-11 15:14:17.165100,2023-06-11 15:14:17.229797,0 days 00:00:00.064697,2,0.647825328226691,0.011915693531429322,2.726932636075348e-07,0.037903992537961895,153,7,22,37,PRUNED
205,205,0.6308210036872796,2023-06-11 15:15:39.067956,2023-06-11 15:15:39.142684,0 days 00:00:00.074728,1,0.6240318033343839,4.569699900556815e-07,2.0130277379989777e-07,0.037352244681478804,86,4,16,22,PRUNED
918,918,0.6317927576256621,2023-06-11 15:18:31.035331,2023-06-11 15:18:31.162404,0 days 00:00:00.127073,7,0.3895504906248623,0.0011288636201738501,2.631209785284026e-05,0.04201627437238818,137,5,21,34,PRUNED
452,452,0.632309669805395,2023-06-11 15:16:57.832157,2023-06-11 15:16:57.932458,0 days 00:00:00.100301,6,0.6349073072597126,0.005140103794049518,6.883612286386703e-07,0.03974130524158617,156,4,26,35,PRUNED
854,854,0.6341780386402008,2023-06-11 15:18:20.592955,2023-06-11 15:18:20.727447,0 days 00:00:00.134492,5,0.6155629108278834,2.041125125223296e-06,8.698096197949632e-08,0.03881488079982445,136,6,25,31,PRUNED
573,573,0.6342020953501479,2023-06-11 15:17:31.535523,2023-06-11 15:17:31.639507,0 days 00:00:00.103984,6,0.6334502504424847,2.3737189114102275,2.2780176759371847e-07,0.03636924322377339,53,6,23,20,PRUNED
127,127,0.6362884907084405,2023-06-11 15:14:55.530980,2023-06-11 15:14:55.608838,0 days 00:00:00.077858,6,0.6406521618663976,4.476714039148137e-05,1.29739779185408e-06,0.03584553566707801,116,5,21,63,PRUNED
418,418,0.6370651953272595,2023-06-11 15:16:49.960909,2023-06-11 15:16:50.052895,0 days 00:00:00.091986,6,0.5266652225712045,5.732322731604537,1.0762895009409217e-07,0.042567169888757736,105,4,21,39,PRUNED
160,160,0.6373103265659344,2023-06-11 15:15:22.315533,2023-06-11 15:15:22.387244,0 days 00:00:00.071711,6,0.6425649059828493,0.0002345970390158404,1.2368745792681125e-07,0.03488147189469655,180,7,18,34,PRUNED
51,51,0.638273410537453,2023-06-11 15:13:55.472103,2023-06-11 15:13:55.540203,0 days 00:00:00.068100,7,0.6783877982900434,8.72854679974941e-05,9.053940296844803e-07,0.03684904580587805,131,6,24,40,PRUNED
306,306,0.6392908046569082,2023-06-11 15:16:26.677294,2023-06-11 15:16:26.763706,0 days 00:00:00.086412,5,0.6577210724619368,0.003341585188014084,1.5441115739084134e-07,0.03644118001150766,183,4,17,28,PRUNED
433,433,0.6402669671842601,2023-06-11 15:16:51.419143,2023-06-11 15:16:51.520622,0 days 00:00:00.101479,4,0.6182088791046486,7.03323499319435e-05,1.588946999862117e-06,0.03646285007270796,102,4,19,29,PRUNED
994,994,0.6414220955289773,2023-06-11 15:18:45.397800,2023-06-11 15:18:45.539326,0 days 00:00:00.141526,6,0.37740966093377876,7.434622304094115e-05,1.046477093312015e-06,0.049647571881743936,181,6,7,57,PRUNED
825,825,0.6424122715327832,2023-06-11 15:18:16.728251,2023-06-11 15:18:16.859215,0 days 00:00:00.130964,1,0.4451165783164574,2.0492140261827262e-06,0.0034831009461471297,0.0398782512547748,113,5,69,30,PRUNED
71,71,0.6436280639566705,2023-06-11 15:14:07.755464,2023-06-11 15:14:07.817296,0 days 00:00:00.061832,7,0.617978548844954,0.00017670390092745005,6.298258083009122e-07,0.036781897091027124,132,4,29,56,PRUNED
809,809,0.6437276523809573,2023-06-11 15:18:14.625603,2023-06-11 15:18:14.753820,0 days 00:00:00.128217,5,0.6598488350881933,1.0139607130251415e-06,8.016885393510615e-07,0.034577954304197994,156,6,21,17,PRUNED
885,885,0.6437696184349406,2023-06-11 15:18:24.667077,2023-06-11 15:18:24.797959,0 days 00:00:00.130882,6,0.5821964556751943,0.09446006028848368,0.01303216655427392,0.03626915924282352,161,7,26,58,PRUNED
243,243,0.6444003320369133,2023-06-11 15:15:58.222328,2023-06-11 15:15:58.306179,0 days 00:00:00.083851,7,0.6158855192773562,4.396441551040986e-05,7.046530301805124e-07,0.03718177047118543,146,6,27,50,PRUNED
545,545,0.6451085828300495,2023-06-11 15:17:25.643109,2023-06-11 15:17:25.749041,0 days 00:00:00.105932,5,0.6104442595960499,8.911588756560067e-06,6.240989923657054e-08,0.033156971581951175,94,7,18,34,PRUNED
42,42,0.6456570659227447,2023-06-11 15:13:44.864223,2023-06-11 15:13:44.925184,0 days 00:00:00.060961,6,0.6825472202158408,0.0013024728991438198,4.433598144627013e-08,0.03463463196136808,219,7,22,16,PRUNED
464,464,0.6457108203972919,2023-06-11 15:17:08.729424,2023-06-11 15:17:08.832503,0 days 00:00:00.103079,6,0.655239153560042,0.030824628722589103,1.7198510354928183e-07,0.03530596222631,185,10,23,63,PRUNED
344,344,0.6463099909640929,2023-06-11 15:16:34.391819,2023-06-11 15:16:34.476077,0 days 00:00:00.084258,1,0.3034225165965464,2.2216899422001787e-08,1.1485695583201893e-06,0.04255642968462313,128,4,28,56,PRUNED
752,752,0.6463946213449532,2023-06-11 15:17:59.662017,2023-06-11 15:17:59.796652,0 days 00:00:00.134635,5,0.3971419545113281,0.0011256349422643732,0.006420835355969213,0.03669357233880712,38,4,17,37,PRUNED
488,488,0.6466674050317082,2023-06-11 15:17:15.037987,2023-06-11 15:17:15.135324,0 days 00:00:00.097337,7,0.45010397870529933,0.017901475635374912,5.146125822253962e-08,0.034321896717382165,47,6,40,57,PRUNED
339,339,0.6473968218126558,2023-06-11 15:16:33.968363,2023-06-11 15:16:34.053270,0 days 00:00:00.084907,7,0.6316802573710472,1.2523471826870268e-06,2.5516049451370598e-05,0.035564719726122455,192,4,35,39,PRUNED
101,101,0.6478528339040215,2023-06-11 15:14:23.700508,2023-06-11 15:14:23.774880,0 days 00:00:00.074372,6,0.6750405074207927,8.773327349539459e-06,8.510375005554835e-07,0.03771787519711855,173,4,11,56,PRUNED
953,953,0.6482730945079522,2023-06-11 15:18:37.617801,2023-06-11 15:18:37.752459,0 days 00:00:00.134658,6,0.6016414777659609,1.8708847718663062e-06,3.680436430134111e-06,0.03463448519957399,163,4,21,28,PRUNED
332,332,0.650118601969172,2023-06-11 15:16:33.343240,2023-06-11 15:16:33.429050,0 days 00:00:00.085810,6,0.6135919236132691,3.876452202113119e-07,0.0001418054472533687,0.0317569624188485,46,5,15,27,PRUNED
782,782,0.6526265493397915,2023-06-11 15:18:08.710346,2023-06-11 15:18:08.830731,0 days 00:00:00.120385,6,0.5280840290467885,0.42564036931860805,0.0020045880176344745,0.03372426974722628,179,7,14,28,PRUNED
70,70,0.6544893886481767,2023-06-11 15:14:07.691553,2023-06-11 15:14:07.754931,0 days 00:00:00.063378,4,0.6865452474863196,0.0006965688386742906,1.9277726262132723e-06,0.032713902006540126,201,5,15,17,PRUNED
718,718,0.6553677658612963,2023-06-11 15:17:52.966436,2023-06-11 15:17:53.087404,0 days 00:00:00.120968,5,0.31462862567586625,3.0716829265795855e-06,0.00010612427215916728,0.03742221629429492,233,4,14,24,PRUNED
411,411,0.655761045251804,2023-06-11 15:16:49.243462,2023-06-11 15:16:49.333096,0 days 00:00:00.089634,6,0.5099269442306588,1.503705667182227e-07,3.072440728267094e-08,0.034590357044522936,125,5,27,51,PRUNED
95,95,0.6560860333704477,2023-06-11 15:14:23.299329,2023-06-11 15:14:23.363515,0 days 00:00:00.064186,7,0.6497246486339304,2.7702154773580837e-05,9.564972629115271e-08,0.033290275285691937,248,7,37,45,PRUNED
251,251,0.656161133371035,2023-06-11 15:15:58.932407,2023-06-11 15:15:59.011388,0 days 00:00:00.078981,6,0.6847173985284999,0.004612004297351088,4.3916241131410473e-07,0.03399716721903405,189,6,25,22,PRUNED
695,695,0.6571515690869112,2023-06-11 15:17:47.931198,2023-06-11 15:17:48.043528,0 days 00:00:00.112330,5,0.6137732989376693,0.061512415910501224,3.036705391417614e-08,0.034610639157086835,113,6,26,37,PRUNED
616,616,0.6583866230452182,2023-06-11 15:17:36.357890,2023-06-11 15:17:36.471579,0 days 00:00:00.113689,6,0.6843209239572992,0.007879998605896003,0.056834517466541105,0.03346519172556339,106,4,11,30,PRUNED
363,363,0.6586897568217377,2023-06-11 15:16:38.225476,2023-06-11 15:16:38.310908,0 days 00:00:00.085432,6,0.31537211802518916,1.8326402287080675e-07,4.58684960442739e-07,0.03876263844746777,119,4,49,61,PRUNED
183,183,0.6588331225919759,2023-06-11 15:15:28.271581,2023-06-11 15:15:28.352206,0 days 00:00:00.080625,6,0.6697563352569076,8.958797852520032e-06,2.3416695745734056e-06,0.03393112150661492,163,4,13,59,PRUNED
78,78,0.659409784672263,2023-06-11 15:14:13.730198,2023-06-11 15:14:13.799886,0 days 00:00:00.069688,6,0.5934754628540366,0.0003282131138696599,1.8802559876943847e-07,0.028510831214428534,37,4,12,14,PRUNED
608,608,0.6605583069362347,2023-06-11 15:17:35.456396,2023-06-11 15:17:35.571816,0 days 00:00:00.115420,6,0.428116301327669,0.003799145089346179,9.568253483260661e-07,0.038344921544974014,78,7,9,32,PRUNED
746,746,0.6607894264156638,2023-06-11 15:17:56.536013,2023-06-11 15:17:56.661900,0 days 00:00:00.125887,6,0.6240417329282396,0.13053946402829444,2.60779346523981e-05,0.031548377592479575,98,6,20,59,PRUNED
361,361,0.6610080389424156,2023-06-11 15:16:38.017119,2023-06-11 15:16:38.138624,0 days 00:00:00.121505,1,0.5341433958376649,1.5655528888560058e-05,2.5623547183824383e-08,0.033022637885088975,140,5,24,25,PRUNED
989,989,0.6611954805220994,2023-06-11 15:18:44.632567,2023-06-11 15:18:44.765382,0 days 00:00:00.132815,7,0.6795236018377951,1.6971505139824847,2.9388965609497553e-06,0.03275635932054809,62,6,31,36,PRUNED
31,31,0.6616519248496443,2023-06-11 15:13:27.189405,2023-06-11 15:13:27.248485,0 days 00:00:00.059080,7,0.6843139757759366,0.00012044380894325479,5.40862370073327e-07,0.03160766193887927,138,6,22,52,PRUNED
218,218,0.6619989747609026,2023-06-11 15:15:44.773564,2023-06-11 15:15:44.849688,0 days 00:00:00.076124,6,0.5298441635736082,2.0094454544955417e-05,3.754767155083846e-07,0.03225854012810246,224,4,29,40,PRUNED
863,863,0.6622769909301365,2023-06-11 15:18:21.750129,2023-06-11 15:18:21.952064,0 days 00:00:00.201935,6,0.5446539993847267,0.00010210026514003401,4.770086638283204e-07,0.03154268210315753,164,6,18,59,PRUNED
585,585,0.6634571079200994,2023-06-11 15:17:32.874053,2023-06-11 15:17:32.982734,0 days 00:00:00.108681,6,0.6070078398712633,1.2289395732700434e-08,1.1797477605734622e-06,0.032629151009882104,117,4,17,32,PRUNED
508,508,0.6642233817095756,2023-06-11 15:17:19.439867,2023-06-11 15:17:19.539952,0 days 00:00:00.100085,6,0.6044592995205371,0.003958377016483706,9.84524096658822e-06,0.031832193766023725,80,4,23,55,PRUNED
891,891,0.6644476742807008,2023-06-11 15:18:27.421643,2023-06-11 15:18:27.548568,0 days 00:00:00.126925,6,0.6007566625253915,1.1165518031073703e-06,0.14534653716673693,0.03073231426420234,101,6,18,27,PRUNED
58,58,0.6667609452571867,2023-06-11 15:14:00.632066,2023-06-11 15:14:00.697959,0 days 00:00:00.065893,7,0.6100529699225341,0.0029319537662655286,1.9833854956482864e-07,0.029960738051420067,94,5,27,50,PRUNED
947,947,0.6672668058209367,2023-06-11 15:18:36.827605,2023-06-11 15:18:36.958414,0 days 00:00:00.130809,6,0.6732097499553563,2.9931838527099685e-06,3.9413951143386646e-07,0.030502934931120156,88,4,13,54,PRUNED
389,389,0.6685216578436366,2023-06-11 15:16:45.047710,2023-06-11 15:16:45.153178,0 days 00:00:00.105468,3,0.6148095049283591,0.0004948584471757758,3.4304927423642256e-06,0.032853894390585336,202,4,25,32,PRUNED
143,143,0.6699424868197431,2023-06-11 15:15:11.154772,2023-06-11 15:15:11.224496,0 days 00:00:00.069724,1,0.6225861317927583,9.643553950511219e-06,1.040371867798053e-08,0.030057982099351746,214,5,19,24,PRUNED
671,671,0.6699686416265858,2023-06-11 15:17:45.150616,2023-06-11 15:17:45.263330,0 days 00:00:00.112714,1,0.5999279189547465,0.0003421946880772623,3.09136829557564e-07,0.030215326769542007,90,6,23,29,PRUNED
935,935,0.6707705164574984,2023-06-11 15:18:35.234279,2023-06-11 15:18:35.361856,0 days 00:00:00.127577,5,0.38354669831987515,1.445891379535992e-06,0.8903757917919198,0.038887411493701965,84,7,36,29,PRUNED
639,639,0.6720472078756877,2023-06-11 15:17:38.994765,2023-06-11 15:17:39.104425,0 days 00:00:00.109660,7,0.6166584971222843,1.1221048128254022e-06,2.525369412081663e-07,0.03177011082737249,129,4,24,34,PRUNED
450,450,0.6732131517877703,2023-06-11 15:16:57.645834,2023-06-11 15:16:57.738446,0 days 00:00:00.092612,4,0.687707984820136,7.516154975246361e-07,2.8523210760667113e-08,0.029777602845375138,107,5,19,58,PRUNED
196,196,0.6740435503495403,2023-06-11 15:15:31.393281,2023-06-11 15:15:31.465429,0 days 00:00:00.072148,6,0.6152397158387474,1.3874893951715767e-06,8.064198601016574e-07,0.029809514400202776,93,4,21,49,PRUNED
916,916,0.6748636243589713,2023-06-11 15:18:30.760677,2023-06-11 15:18:30.891507,0 days 00:00:00.130830,1,0.3946805226337544,0.01489339331491365,1.6927152359756373e-06,0.03388993288458894,255,7,13,57,PRUNED
315,315,0.6749112282653613,2023-06-11 15:16:29.581781,2023-06-11 15:16:29.665175,0 days 00:00:00.083394,4,0.6058312415826531,0.00014082310387363364,0.002041738205070716,0.028935028638928512,135,7,15,37,PRUNED
659,659,0.6754183763092011,2023-06-11 15:17:43.732016,2023-06-11 15:17:43.845989,0 days 00:00:00.113973,6,0.4013208943082324,0.0006175290511403096,2.2811849456172644e-06,0.03614005456122066,222,4,25,56,PRUNED
416,416,0.6776954148692192,2023-06-11 15:16:49.761384,2023-06-11 15:16:49.865514,0 days 00:00:00.104130,6,0.6244360547203782,1.5281570245800504e-08,7.06061986087838e-07,0.029876813328024863,91,4,12,15,PRUNED
